Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 wk Probability,1 wk Supra-Seis Prob,Primary Aftershocks Mean
2.5,12.53248,0.0,62.0,5.0,1.0,0.88363,1.6E-4,6.09379
2.6,9.95363,0.0,49.0,4.0,0.0,0.85222,1.6E-4,4.83997
2.7,7.90302,0.0,39.0,3.0,0.0,0.81499,1.6E-4,3.84244
2.8,6.27675,0.0,31.0,2.0,0.0,0.77222,1.6E-4,3.05261
2.9,4.99072,0.0,25.0,2.0,0.0,0.72551,1.6E-4,2.42808
3.0,3.96364,0.0,20.0,1.0,0.0,0.67551,1.6E-4,1.92644
3.1,3.14784,0.0,16.0,1.0,0.0,0.62299,1.6E-4,1.53084
3.2,2.49979,0.0,13.0,1.0,0.0,0.56926,1.6E-4,1.21567
3.3,1.98997,0.0,11.0,1.0,0.0,0.51488,1.6E-4,0.96804
3.4,1.58133,0.0,9.0,0.0,0.0,0.45995,1.6E-4,0.76913
3.5,1.25492,0.0,7.0,0.0,0.0,0.40897,1.6E-4,0.61187
3.6,0.99652,0.0,6.0,0.0,0.0,0.35958,1.6E-4,0.48536
3.7,0.79268,0.0,5.0,0.0,0.0,0.31365,1.6E-4,0.38684
3.8,0.62872,0.0,4.0,0.0,0.0,0.27085,1.6E-4,0.3078
3.9,0.49856,0.0,3.0,0.0,0.0,0.23249,1.6E-4,0.24449
4.0,0.39495,0.0,3.0,0.0,0.0,0.19693,1.6E-4,0.19389
4.1,0.31328,0.0,2.0,0.0,0.0,0.16625,1.6E-4,0.15418
4.2,0.24914,0.0,2.0,0.0,0.0,0.1396,1.6E-4,0.12253
4.3,0.19833,0.0,2.0,0.0,0.0,0.11703,1.6E-4,0.09776
4.4,0.15778,0.0,1.0,0.0,0.0,0.09715,1.6E-4,0.07802
4.5,0.12408,0.0,1.0,0.0,0.0,0.07936,1.6E-4,0.0612
4.6,0.09819,0.0,1.0,0.0,0.0,0.06482,1.6E-4,0.04808
4.7,0.07816,0.0,1.0,0.0,0.0,0.05328,1.6E-4,0.03856
4.8,0.06188,0.0,1.0,0.0,0.0,0.04358,1.6E-4,0.03038
4.9,0.04932,0.0,1.0,0.0,0.0,0.03562,1.6E-4,0.02438
5.0,0.03917,0.0,1.0,0.0,0.0,0.02864,1.6E-4,0.01925
5.1,0.03113,0.0,0.0,0.0,0.0,0.02326,1.6E-4,0.01541
5.2,0.02425,0.0,0.0,0.0,0.0,0.01845,1.6E-4,0.01182
5.3,0.01897,0.0,0.0,0.0,0.0,0.01458,1.6E-4,0.00926
5.4,0.01491,0.0,0.0,0.0,0.0,0.01172,1.6E-4,0.00719
5.5,0.0116,0.0,0.0,0.0,0.0,0.00944,1.6E-4,0.00576
5.6,0.00878,0.0,0.0,0.0,0.0,0.00725,1.6E-4,0.00436
5.7,0.00692,0.0,0.0,0.0,0.0,0.00578,1.6E-4,0.00345
5.8,0.00523,0.0,0.0,0.0,0.0,0.00442,1.6E-4,0.00264
5.9,0.00386,0.0,0.0,0.0,0.0,0.0033,1.6E-4,0.00196
6.0,0.00284,0.0,0.0,0.0,0.0,0.00248,1.6E-4,0.00137
6.1,0.00214,0.0,0.0,0.0,0.0,0.00195,1.5E-4,0.0011
6.2,0.00178,0.0,0.0,0.0,0.0,0.00165,1.4E-4,9.1E-4
6.3,0.00139,0.0,0.0,0.0,0.0,0.00128,1.4E-4,6.8E-4
6.4,9.8E-4,0.0,0.0,0.0,0.0,9.2E-4,1.4E-4,4.7E-4
