Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,10 yr Probability,10 yr Supra-Seis Prob,Primary Aftershocks Mean
2.5,50.17448,0.0,248.0,15.0,2.0,0.9706,5.1E-4,16.64151
2.6,39.84829,0.0,197.0,12.0,2.0,0.95849,5.1E-4,13.2117
2.7,31.66191,0.0,156.0,9.0,1.0,0.94332,5.1E-4,10.4947
2.8,25.15342,0.0,125.0,7.0,1.0,0.92368,5.1E-4,8.34085
2.9,19.98667,0.0,99.0,6.0,1.0,0.89984,5.1E-4,6.62842
3.0,15.87377,0.0,79.0,4.0,0.0,0.87043,5.1E-4,5.26038
3.1,12.60992,0.0,63.0,4.0,0.0,0.83623,5.1E-4,4.1791
3.2,10.01231,0.0,50.0,3.0,0.0,0.79834,5.1E-4,3.31661
3.3,7.95745,0.0,41.0,2.0,0.0,0.75562,5.1E-4,2.6382
3.4,6.32357,0.0,32.0,2.0,0.0,0.70823,5.1E-4,2.09719
3.5,5.02161,0.0,26.0,1.0,0.0,0.65868,5.1E-4,1.66794
3.6,3.99171,0.0,21.0,1.0,0.0,0.60698,5.1E-4,1.32576
3.7,3.17004,0.0,17.0,1.0,0.0,0.55437,5.1E-4,1.05421
3.8,2.51559,0.0,14.0,1.0,0.0,0.50185,5.1E-4,0.83685
3.9,1.99664,0.0,11.0,0.0,0.0,0.45109,5.1E-4,0.66509
4.0,1.58417,0.0,9.0,0.0,0.0,0.40057,5.1E-4,0.52854
4.1,1.25902,0.0,7.0,0.0,0.0,0.35231,5.1E-4,0.42029
4.2,1.00036,0.0,6.0,0.0,0.0,0.30806,5.1E-4,0.33328
4.3,0.79313,0.0,5.0,0.0,0.0,0.26601,5.1E-4,0.26482
4.4,0.62961,0.0,4.0,0.0,0.0,0.22887,5.1E-4,0.21038
4.5,0.49739,0.0,3.0,0.0,0.0,0.19465,5.1E-4,0.16601
4.6,0.39469,0.0,3.0,0.0,0.0,0.16515,5.1E-4,0.13214
4.7,0.3131,0.0,2.0,0.0,0.0,0.13917,5.1E-4,0.10554
4.8,0.24851,0.0,2.0,0.0,0.0,0.11725,5.1E-4,0.08385
4.9,0.19735,0.0,2.0,0.0,0.0,0.09808,5.1E-4,0.06689
5.0,0.15565,0.0,1.0,0.0,0.0,0.08099,5.1E-4,0.05275
5.1,0.1229,0.0,1.0,0.0,0.0,0.06665,5.1E-4,0.04183
5.2,0.09709,0.0,1.0,0.0,0.0,0.0547,5.1E-4,0.03265
5.3,0.07622,0.0,1.0,0.0,0.0,0.04448,5.1E-4,0.02588
5.4,0.06026,0.0,1.0,0.0,0.0,0.03628,5.1E-4,0.02035
5.5,0.04676,0.0,1.0,0.0,0.0,0.02921,5.1E-4,0.01586
5.6,0.0361,0.0,0.0,0.0,0.0,0.02384,5.1E-4,0.01249
5.7,0.02792,0.0,0.0,0.0,0.0,0.01901,5.1E-4,0.00964
5.8,0.02135,0.0,0.0,0.0,0.0,0.01499,5.1E-4,0.00742
