Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 d Probability,1 d Supra-Seis Prob,Primary Aftershocks Mean
2.5,4.61967,0.0,23.0,2.0,0.0,0.73275,5.0E-5,2.55992
2.6,3.66637,0.0,19.0,1.0,0.0,0.68281,5.0E-5,2.03219
2.7,2.90944,0.0,15.0,1.0,0.0,0.62932,5.0E-5,1.61366
2.8,2.31064,0.0,12.0,1.0,0.0,0.57483,5.0E-5,1.28162
2.9,1.84012,0.0,10.0,1.0,0.0,0.52093,5.0E-5,1.02154
3.0,1.46039,0.0,8.0,0.0,0.0,0.46612,5.0E-5,0.80984
3.1,1.1608,0.0,7.0,0.0,0.0,0.41318,5.0E-5,0.64531
3.2,0.92263,0.0,5.0,0.0,0.0,0.3633,5.0E-5,0.51331
3.3,0.73533,0.0,5.0,0.0,0.0,0.31798,5.0E-5,0.40933
3.4,0.58539,0.0,4.0,0.0,0.0,0.27424,5.0E-5,0.32599
3.5,0.46311,0.0,3.0,0.0,0.0,0.23476,5.0E-5,0.25873
3.6,0.36813,0.0,3.0,0.0,0.0,0.19945,5.0E-5,0.2055
3.7,0.29369,0.0,2.0,0.0,0.0,0.16897,5.0E-5,0.16402
3.8,0.23309,0.0,2.0,0.0,0.0,0.14195,5.0E-5,0.13114
3.9,0.18494,0.0,2.0,0.0,0.0,0.11791,5.0E-5,0.10452
4.0,0.1461,0.0,1.0,0.0,0.0,0.09723,5.0E-5,0.08256
4.1,0.11559,0.0,1.0,0.0,0.0,0.08045,5.0E-5,0.06583
4.2,0.09207,0.0,1.0,0.0,0.0,0.06613,5.0E-5,0.05245
4.3,0.07281,0.0,1.0,0.0,0.0,0.05405,5.0E-5,0.04149
4.4,0.05771,0.0,1.0,0.0,0.0,0.04406,5.0E-5,0.03298
4.5,0.04519,0.0,1.0,0.0,0.0,0.03535,5.0E-5,0.02575
4.6,0.03526,0.0,1.0,0.0,0.0,0.02824,5.0E-5,0.02009
4.7,0.02799,0.0,0.0,0.0,0.0,0.02285,5.0E-5,0.01611
4.8,0.02217,0.0,0.0,0.0,0.0,0.01834,5.0E-5,0.01266
4.9,0.01775,0.0,0.0,0.0,0.0,0.01478,5.0E-5,0.01012
5.0,0.0141,0.0,0.0,0.0,0.0,0.01176,5.0E-5,0.00797
5.1,0.01112,0.0,0.0,0.0,0.0,0.0094,5.0E-5,0.00631
5.2,0.00872,0.0,0.0,0.0,0.0,0.0074,5.0E-5,0.00486
5.3,0.00667,0.0,0.0,0.0,0.0,0.0057,5.0E-5,0.00374
5.4,0.00518,0.0,0.0,0.0,0.0,0.0045,5.0E-5,0.00285
5.5,0.00401,0.0,0.0,0.0,0.0,0.00356,5.0E-5,0.00225
5.6,0.00298,0.0,0.0,0.0,0.0,0.00265,5.0E-5,0.0017
5.7,0.00236,0.0,0.0,0.0,0.0,0.00209,5.0E-5,0.00131
5.8,0.00186,0.0,0.0,0.0,0.0,0.00168,5.0E-5,9.8E-4
5.9,0.00134,0.0,0.0,0.0,0.0,0.00123,5.0E-5,7.2E-4
6.0,9.5E-4,0.0,0.0,0.0,0.0,8.9E-4,5.0E-5,4.7E-4
6.1,7.7E-4,0.0,0.0,0.0,0.0,7.2E-4,4.0E-5,3.9E-4
6.2,5.9E-4,0.0,0.0,0.0,0.0,5.6E-4,4.0E-5,2.9E-4
6.3,4.2E-4,0.0,0.0,0.0,0.0,3.9E-4,4.0E-5,1.9E-4
6.4,2.9E-4,0.0,0.0,0.0,0.0,2.7E-4,4.0E-5,1.4E-4
6.5,2.2E-4,0.0,0.0,0.0,0.0,2.1E-4,4.0E-5,1.0E-4
6.6,1.8E-4,0.0,0.0,0.0,0.0,1.8E-4,3.0E-5,9.0E-5
6.7,1.6E-4,0.0,0.0,0.0,0.0,1.6E-4,3.0E-5,9.0E-5
6.8,9.0E-5,0.0,0.0,0.0,0.0,9.0E-5,3.0E-5,5.0E-5
