Origin Time (epoch ms),ComCat Event ID,Magnitude,Latitude,Longitude,Depth (km)
1597074948220,ci39338399,3.54,33.250668,-115.695335,2.52
1597073968830,ci39338375,2.63,33.24383,-115.69317,2.25
1597073879440,ci39338367,2.2,33.245667,-115.697334,2.08
1597073436930,ci39338359,2.24,33.244667,-115.692665,1.75
1597068418190,ci39338247,1.7,33.14633,-115.613,9.57
1597068368320,ci39338239,1.56,33.141167,-115.635,5.25
1597067384970,ci39338223,1.32,33.1695,-115.652336,8.98
1597066436670,ci39338199,3.15,33.145832,-115.63734,7.25
1597065821510,ci39338175,1.42,33.149334,-115.64017,6.08
1597065178310,ci39338167,1.41,33.114334,-115.51667,8.39
1597064920940,ci39338159,1.67,33.145668,-115.6335,5.94
1597063841820,ci39338135,1.73,33.1505,-115.6355,5.85
1597061834050,ci39338119,1.25,33.011166,-116.0115,7.36
1597060964540,ci39338095,1.2,33.155666,-115.63416,6.27
1597057169160,ci39338055,1.05,33.15917,-115.64367,4.68
1597056488430,ci39338047,1.07,33.153667,-115.638664,6.38
1597043244010,ci39337927,0.93,33.2475,-116.037834,10.13
1597036530460,ci39337871,0.81,33.290833,-115.997665,1.25
1597036476210,ci39337863,1.76,33.27183,-115.99516,6.67
1597019946320,ci39337727,1.68,33.2745,-115.992,3.1
1597007003780,ci39337567,2.07,33.247334,-115.692665,2.22
1596965614700,ci39337175,1.06,33.1535,-115.63783,5.48
1596963323370,ci39337127,1.06,33.157166,-115.99433,1.49
1596957063330,ci39337071,1.08,33.1525,-115.987335,3.45
1596953342490,ci39337023,1.24,33.158165,-115.98016,3.54
1596944652400,ci39336935,1.13,33.044,-115.90683,2.0
1596942551310,ci39336919,1.64,32.879833,-115.53633,3.0
1596941111830,ci39336903,2.83,33.043,-115.925,1.63
1596940236180,ci39336895,1.25,33.03367,-115.8905,11.25
1596936501630,ci39336871,1.48,33.0405,-115.906,2.8
1596936349890,ci39336863,1.72,32.882668,-115.54217,3.26
1596935893760,ci39336855,0.64,33.038,-115.90217,8.78
1596935688780,ci39336847,2.17,33.040333,-115.91217,2.83
1596935575950,ci39336839,1.48,33.032833,-115.89467,7.63
1596935466110,ci39336831,2.0,33.039165,-115.906166,3.42
1596935431750,ci39336823,1.21,33.0395,-115.90933,7.15
1596935047630,ci39336807,1.69,33.042,-115.9055,3.09
1596934300140,ci39336791,1.87,32.888832,-115.53233,3.33
1596930031560,ci39336751,1.89,33.18017,-115.603836,1.94
1596928743580,ci39336735,1.79,32.963333,-115.5785,2.97
1596925356230,ci39336703,1.61,32.965668,-115.57217,5.65
1596925028240,ci39336687,1.34,32.965668,-115.5685,7.16
1596902703960,ci39336431,1.53,32.898,-115.533,3.33
1596897076730,ci39336335,1.5,32.8915,-115.542,2.34
1596890990050,ci39336271,2.04,32.8855,-115.52883,3.54
1596890539150,ci39336263,2.35,32.900333,-115.53367,3.35
1596873250470,ci39336143,1.18,32.81983,-115.60233,10.68
1596867868320,ci39336103,1.38,33.140335,-115.633835,7.89
1596856172290,ci39335943,0.83,33.162167,-115.9965,6.98
