Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 yr Probability,1 yr Supra-Seis Prob,Primary Aftershocks Mean
2.5,26.004662,2.0,43.0,8.0,7.0,0.99815255,0.005966102,6.032542
2.6,20.652628,1.0,35.0,6.0,5.0,0.9935763,0.005966102,4.799186
2.7,16.391865,1.0,28.0,5.0,4.0,0.98311865,0.005966102,3.813068
2.8,13.027288,0.0,23.0,4.0,3.0,0.9632881,0.005966102,3.0288305
2.9,10.345068,0.0,18.0,3.0,2.0,0.9285593,0.005966102,2.4035254
3.0,8.223102,0.0,15.0,2.0,1.0,0.8821017,0.005966102,1.9134915
3.1,6.529949,0.0,12.0,2.0,1.0,0.8212881,0.005966102,1.5207796
3.2,5.1831865,0.0,10.0,1.0,1.0,0.7502034,0.005966102,1.2098305
3.3,4.116729,0.0,8.0,1.0,0.0,0.67298305,0.005966102,0.9631187
3.4,3.2652543,0.0,7.0,1.0,0.0,0.59474576,0.005966102,0.765661
3.5,2.5895762,0.0,6.0,1.0,0.0,0.5158983,0.005966102,0.6062034
3.6,2.0570168,0.0,5.0,0.0,0.0,0.44381356,0.005966102,0.48377967
3.7,1.6392711,0.0,4.0,0.0,0.0,0.3779322,0.005966102,0.38433897
3.8,1.3014576,0.0,4.0,0.0,0.0,0.31749153,0.005966102,0.30476272
3.9,1.0355424,0.0,3.0,0.0,0.0,0.26577967,0.005966102,0.24216948
4.0,0.82277966,0.0,3.0,0.0,0.0,0.22062711,0.005966102,0.19311865
4.1,0.6492712,0.0,2.0,0.0,0.0,0.18118644,0.005966102,0.15232204
4.2,0.5154068,0.0,2.0,0.0,0.0,0.1498983,0.005966102,0.1219661
4.3,0.40759322,0.0,2.0,0.0,0.0,0.123033896,0.005966102,0.09677966
4.4,0.32305086,0.0,2.0,0.0,0.0,0.10067797,0.005966102,0.07686441
4.5,0.25645763,0.0,1.0,0.0,0.0,0.082559325,0.005966102,0.061152544
4.6,0.20245762,0.0,1.0,0.0,0.0,0.067474574,0.005966102,0.04901695
4.7,0.16240677,0.0,1.0,0.0,0.0,0.055355933,0.005966102,0.03916949
4.8,0.1291695,0.0,1.0,0.0,0.0,0.045864407,0.005966102,0.03177966
4.9,0.10205085,0.0,1.0,0.0,0.0,0.037983052,0.005966102,0.025559323
5.0,0.08094915,0.0,1.0,0.0,0.0,0.03122034,0.005966102,0.020508474
5.1,0.0639661,0.0,1.0,0.0,0.0,0.025644068,0.005966102,0.01640678
5.2,0.05038983,0.0,0.0,0.0,0.0,0.021135593,0.005966102,0.013355932
5.3,0.039661016,0.0,0.0,0.0,0.0,0.017694915,0.005966102,0.011050847
5.4,0.031118644,0.0,0.0,0.0,0.0,0.014779661,0.005966102,0.009016949
5.5,0.025016949,0.0,0.0,0.0,0.0,0.012576271,0.005966102,0.0075423727
5.6,0.019559322,0.0,0.0,0.0,0.0,0.010627119,0.005966102,0.0063050846
5.7,0.015457627,0.0,0.0,0.0,0.0,0.009186441,0.005966102,0.005457627
5.8,0.011711865,0.0,0.0,0.0,0.0,0.007559322,0.005966102,0.0045423727
5.9,0.008355932,0.0,0.0,0.0,0.0,0.0060847457,0.005711864,0.0037627118
6.0,0.006932203,0.0,0.0,0.0,0.0,0.005338983,0.005135593,0.003322034
6.1,0.0053898306,0.0,0.0,0.0,0.0,0.0043050847,0.0041864407,0.002559322
6.2,0.005,0.0,0.0,0.0,0.0,0.004237288,0.0041525424,0.002559322
6.3,0.0046779662,0.0,0.0,0.0,0.0,0.0041525424,0.004101695,0.0025254237
6.4,0.0037966103,0.0,0.0,0.0,0.0,0.0034745762,0.0034237287,0.0020508475
6.5,0.0035084747,0.0,0.0,0.0,0.0,0.0032542374,0.00320339,0.0019661016
6.6,0.0028135593,0.0,0.0,0.0,0.0,0.0026779661,0.0026440679,0.0015932204
6.7,0.0023728814,0.0,0.0,0.0,0.0,0.002237288,0.002220339,0.0013728814
6.8,0.0020677967,0.0,0.0,0.0,0.0,0.002,0.001983051,0.001220339
6.9,0.0017457628,0.0,0.0,0.0,0.0,0.0017118644,0.0016949152,0.001
7.0,0.0012711864,0.0,0.0,0.0,0.0,0.0012372881,0.0012372881,7.6271186E-4
7.1,0.001220339,0.0,0.0,0.0,0.0,0.0012033898,0.0012033898,7.457627E-4
7.2,0.0010508475,0.0,0.0,0.0,0.0,0.0010338983,0.0010338983,6.6101697E-4
7.3,9.661017E-4,0.0,0.0,0.0,0.0,9.4915257E-4,9.4915257E-4,5.9322035E-4
7.4,5.762712E-4,0.0,0.0,0.0,0.0,5.59322E-4,5.59322E-4,3.898305E-4
7.5,3.559322E-4,0.0,0.0,0.0,0.0,3.3898305E-4,3.3898305E-4,2.3728814E-4
7.6,1.8644068E-4,0.0,0.0,0.0,0.0,1.8644068E-4,1.8644068E-4,1.0169492E-4
7.7,8.474576E-5,0.0,0.0,0.0,0.0,8.474576E-5,8.474576E-5,5.084746E-5
7.8,8.474576E-5,0.0,0.0,0.0,0.0,8.474576E-5,8.474576E-5,5.084746E-5
7.9,5.084746E-5,0.0,0.0,0.0,0.0,5.084746E-5,5.084746E-5,3.3898305E-5
8.0,5.084746E-5,0.0,0.0,0.0,0.0,5.084746E-5,5.084746E-5,3.3898305E-5
8.1,1.6949152E-5,0.0,0.0,0.0,0.0,1.6949152E-5,1.6949152E-5,1.6949152E-5
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
