Time (days),ComCat Data
0.0,0.0
0.0010051226,1.0
0.002010245,4.0
0.0030153675,6.0
0.00402049,8.0
0.0050256127,10.0
0.006030735,11.0
0.0070358575,12.0
0.00804098,14.0
0.009046103,15.0
0.010051225,16.0
0.011056348,19.0
0.01206147,19.0
0.013066593,19.0
0.014071715,20.0
0.015076838,22.0
0.01608196,23.0
0.017087083,24.0
0.018092206,26.0
0.019097328,26.0
0.02010245,27.0
0.021107573,27.0
0.022112696,29.0
0.023117818,29.0
0.02412294,30.0
0.025128063,31.0
0.026133185,32.0
0.027138308,33.0
0.02814343,34.0
0.029148554,35.0
0.030153677,36.0
0.0311588,37.0
0.03216392,38.0
0.033169042,38.0
0.034174167,40.0
0.035179287,41.0
0.03618441,45.0
0.037189532,46.0
0.038194656,47.0
0.03919978,49.0
0.0402049,49.0
0.041210026,49.0
0.042215146,50.0
0.04322027,52.0
0.04422539,54.0
0.045230515,55.0
0.046235636,56.0
0.04724076,58.0
0.04824588,60.0
0.049251005,62.0
0.050256126,63.0
0.05126125,63.0
0.05226637,66.0
0.053271495,67.0
0.054276615,69.0
0.05528174,69.0
0.05628686,70.0
0.057291985,70.0
0.05829711,71.0
0.05930223,72.0
0.060307354,73.0
0.061312474,74.0
0.0623176,75.0
0.06332272,75.0
0.06432784,75.0
0.065332964,78.0
0.066338085,78.0
0.06734321,80.0
0.06834833,82.0
0.069353454,82.0
0.070358574,83.0
0.0713637,85.0
0.07236882,85.0
0.07337394,85.0
0.074379064,86.0
0.07538419,87.0
0.07638931,88.0
0.07739443,89.0
0.07839956,90.0
0.07940468,90.0
0.0804098,91.0
0.08141492,93.0
0.08242005,94.0
0.08342517,94.0
0.08443029,95.0
0.08543541,96.0
0.08644054,97.0
0.08744566,97.0
0.08845078,98.0
0.0894559,99.0
0.09046103,100.0
0.09146615,100.0
0.09247127,101.0
0.09347639,103.0
0.09448152,103.0
0.09548664,104.0
0.09649176,104.0
0.09749689,104.0
0.09850201,104.0
0.09950713,104.0
0.10051225,105.0
0.10151738,105.0
0.1025225,106.0
0.10352762,107.0
0.10453274,107.0
0.10553787,107.0
0.10654299,107.0
0.10754811,107.0
0.10855323,109.0
0.10955836,109.0
0.11056348,109.0
0.1115686,109.0
0.11257372,110.0
0.11357885,110.0
0.11458397,111.0
0.11558909,111.0
0.11659422,111.0
0.11759934,111.0
0.11860446,111.0
0.11960958,111.0
0.12061471,111.0
0.12161983,111.0
0.12262495,111.0
0.12363007,112.0
0.1246352,112.0
0.12564032,113.0
0.12664545,115.0
0.12765056,115.0
0.12865569,117.0
0.1296608,118.0
0.13066593,118.0
0.13167106,121.0
0.13267617,121.0
0.1336813,122.0
0.13468643,122.0
0.13569154,123.0
0.13669667,123.0
0.1377018,123.0
0.13870691,123.0
0.13971204,123.0
0.14071715,123.0
0.14172228,123.0
0.1427274,123.0
0.14373252,124.0
0.14473765,124.0
0.14574277,124.0
0.14674789,124.0
0.14775302,125.0
0.14875813,125.0
0.14976326,125.0
0.15076838,125.0
0.1517735,125.0
0.15277863,125.0
0.15378375,125.0
0.15478887,125.0
0.155794,125.0
0.15679912,125.0
0.15780424,125.0
0.15880936,125.0
0.15981448,125.0
0.1608196,125.0
0.16182473,125.0
0.16282985,125.0
0.16383497,125.0
0.1648401,126.0
0.16584522,126.0
0.16685034,126.0
0.16785546,126.0
0.16886058,126.0
0.16986571,126.0
0.17087083,126.0
0.17187595,126.0
0.17288108,126.0
0.1738862,126.0
0.17489132,126.0
0.17589645,126.0
0.17690156,126.0
0.17790669,127.0
0.1789118,128.0
0.17991693,128.0
0.18092206,128.0
0.18192717,128.0
0.1829323,128.0
0.18393743,128.0
0.18494254,128.0
0.18594767,128.0
0.18695278,128.0
0.18795791,128.0
0.18896304,128.0
0.18996815,128.0
0.19097328,129.0
0.19197841,129.0
0.19298352,129.0
0.19398865,130.0
0.19499378,130.0
0.19599889,131.0
0.19700402,131.0
0.19800913,131.0
0.19901426,132.0
0.20001939,135.0
0.2010245,136.0
0.20202963,138.0
0.20303476,140.0
0.20403987,141.0
0.205045,141.0
0.20605011,142.0
0.20705524,142.0
0.20806037,143.0
0.20906548,143.0
0.21007061,143.0
0.21107574,144.0
0.21208085,144.0
0.21308598,145.0
0.2140911,145.0
0.21509622,145.0
0.21610135,145.0
0.21710646,146.0
0.21811159,147.0
0.21911672,147.0
0.22012183,147.0
0.22112696,147.0
0.22213209,148.0
0.2231372,148.0
0.22414233,148.0
0.22514744,148.0
0.22615257,148.0
0.2271577,149.0
0.22816281,151.0
0.22916794,152.0
0.23017307,154.0
0.23117818,157.0
0.2321833,158.0
0.23318844,158.0
0.23419355,158.0
0.23519868,159.0
0.23620379,160.0
0.23720892,160.0
0.23821405,160.0
0.23921916,160.0
0.24022429,161.0
0.24122941,161.0
0.24223453,161.0
0.24323966,162.0
0.24424477,163.0
0.2452499,163.0
0.24625503,165.0
0.24726014,165.0
0.24826527,166.0
0.2492704,167.0
0.25027552,167.0
0.25128064,167.0
0.25228575,167.0
0.2532909,168.0
0.254296,170.0
0.25530112,172.0
0.25630626,172.0
0.25731137,174.0
0.2583165,174.0
0.2593216,174.0
0.26032674,174.0
0.26133186,174.0
0.26233697,175.0
0.2633421,175.0
0.26434723,176.0
0.26535234,176.0
0.26635748,177.0
