Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,10 yr Probability,10 yr Supra-Seis Prob,Primary Aftershocks Mean
2.5,22.97133,2.0,54.0,8.0,6.0,0.99787,0.00301,5.53103
2.6,18.23666,1.0,43.0,6.0,5.0,0.99251,0.00301,4.38812
2.7,14.49855,1.0,35.0,5.0,4.0,0.98193,0.00301,3.49427
2.8,11.51603,0.0,28.0,4.0,3.0,0.95961,0.00301,2.77278
2.9,9.15104,0.0,23.0,3.0,2.0,0.92577,0.00301,2.20326
3.0,7.26505,0.0,18.0,2.0,1.0,0.8783,0.00301,1.74918
3.1,5.77036,0.0,15.0,2.0,1.0,0.81731,0.00301,1.38809
3.2,4.5837,0.0,12.0,1.0,1.0,0.74644,0.00301,1.1031
3.3,3.63832,0.0,10.0,1.0,0.0,0.67114,0.00301,0.87483
3.4,2.88825,0.0,8.0,1.0,0.0,0.59447,0.00301,0.69579
3.5,2.29436,0.0,7.0,1.0,0.0,0.51751,0.00301,0.55084
3.6,1.81934,0.0,6.0,0.0,0.0,0.44444,0.00301,0.43594
3.7,1.44391,0.0,5.0,0.0,0.0,0.37759,0.00301,0.34479
3.8,1.14529,0.0,4.0,0.0,0.0,0.31838,0.00301,0.27399
3.9,0.90831,0.0,4.0,0.0,0.0,0.26692,0.00301,0.21716
4.0,0.72109,0.0,3.0,0.0,0.0,0.2225,0.00301,0.17204
4.1,0.57399,0.0,3.0,0.0,0.0,0.18504,0.00301,0.13727
4.2,0.45503,0.0,2.0,0.0,0.0,0.15309,0.00301,0.10869
4.3,0.36157,0.0,2.0,0.0,0.0,0.12685,0.00301,0.08656
4.4,0.28602,0.0,2.0,0.0,0.0,0.10379,0.00301,0.06901
4.5,0.22533,0.0,1.0,0.0,0.0,0.08482,0.00301,0.05422
4.6,0.17792,0.0,1.0,0.0,0.0,0.06914,0.00301,0.04269
4.7,0.14117,0.0,1.0,0.0,0.0,0.05655,0.00301,0.03386
4.8,0.11177,0.0,1.0,0.0,0.0,0.04605,0.00301,0.02663
4.9,0.08898,0.0,1.0,0.0,0.0,0.03763,0.00301,0.02116
5.0,0.06993,0.0,1.0,0.0,0.0,0.03099,0.00301,0.01697
5.1,0.05487,0.0,1.0,0.0,0.0,0.02503,0.00301,0.01346
5.2,0.0427,0.0,0.0,0.0,0.0,0.0203,0.00301,0.0106
5.3,0.03326,0.0,0.0,0.0,0.0,0.01665,0.00301,0.00848
5.4,0.0257,0.0,0.0,0.0,0.0,0.01331,0.00301,0.00669
5.5,0.01973,0.0,0.0,0.0,0.0,0.0107,0.00301,0.00526
5.6,0.01497,0.0,0.0,0.0,0.0,0.00853,0.00301,0.00417
5.7,0.01122,0.0,0.0,0.0,0.0,0.00697,0.00301,0.00336
5.8,0.00816,0.0,0.0,0.0,0.0,0.0055,0.00301,0.00259
5.9,0.00576,0.0,0.0,0.0,0.0,0.00435,0.00301,0.00195
6.0,0.00459,0.0,0.0,0.0,0.0,0.00373,0.00301,0.00163
6.1,0.00394,0.0,0.0,0.0,0.0,0.00339,0.00301,0.00151
6.2,0.00345,0.0,0.0,0.0,0.0,0.00302,0.00277,0.00134
6.3,0.00265,0.0,0.0,0.0,0.0,0.00233,0.00214,0.00105
6.4,0.00237,0.0,0.0,0.0,0.0,0.00213,0.00198,9.6E-4
6.5,0.00205,0.0,0.0,0.0,0.0,0.00184,0.00173,8.6E-4
6.6,0.00158,0.0,0.0,0.0,0.0,0.00145,0.00139,6.9E-4
6.7,0.00132,0.0,0.0,0.0,0.0,0.0012,0.00117,5.7E-4
6.8,0.00112,0.0,0.0,0.0,0.0,0.00108,0.00107,4.7E-4
6.9,9.0E-4,0.0,0.0,0.0,0.0,8.6E-4,8.6E-4,3.7E-4
7.0,7.2E-4,0.0,0.0,0.0,0.0,6.9E-4,6.9E-4,2.7E-4
7.1,7.0E-4,0.0,0.0,0.0,0.0,6.9E-4,6.9E-4,2.7E-4
7.2,6.1E-4,0.0,0.0,0.0,0.0,6.1E-4,6.1E-4,2.4E-4
7.3,5.7E-4,0.0,0.0,0.0,0.0,5.7E-4,5.7E-4,2.4E-4
7.4,3.1E-4,0.0,0.0,0.0,0.0,3.1E-4,3.1E-4,1.3E-4
7.5,1.5E-4,0.0,0.0,0.0,0.0,1.5E-4,1.5E-4,8.0E-5
7.6,1.2E-4,0.0,0.0,0.0,0.0,1.2E-4,1.2E-4,6.0E-5
7.7,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,4.0E-5,2.0E-5
7.8,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,2.0E-5,1.0E-5
7.9,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
8.0,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
