Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 mo Probability,1 mo Supra-Seis Prob,Primary Aftershocks Mean
2.5,8.6487,0.0,20.0,4.0,3.0,0.96387,0.00131,2.97349
2.6,6.86316,0.0,16.0,3.0,2.0,0.93116,0.00131,2.35801
2.7,5.45781,0.0,13.0,2.0,2.0,0.88446,0.00131,1.877
2.8,4.33473,0.0,11.0,2.0,1.0,0.82553,0.00131,1.48992
2.9,3.44349,0.0,9.0,1.0,1.0,0.75574,0.00131,1.18401
3.0,2.73741,0.0,8.0,1.0,0.0,0.67905,0.00131,0.94089
3.1,2.17321,0.0,6.0,1.0,0.0,0.60033,0.00131,0.74842
3.2,1.72576,0.0,5.0,1.0,0.0,0.52136,0.00131,0.59387
3.3,1.37002,0.0,5.0,0.0,0.0,0.44798,0.00131,0.47152
3.4,1.0901,0.0,4.0,0.0,0.0,0.38095,0.00131,0.3757
3.5,0.86405,0.0,3.0,0.0,0.0,0.31906,0.00131,0.29632
3.6,0.68371,0.0,3.0,0.0,0.0,0.26601,0.00131,0.23458
3.7,0.54289,0.0,2.0,0.0,0.0,0.22109,0.00131,0.18592
3.8,0.42957,0.0,2.0,0.0,0.0,0.182,0.00131,0.14741
3.9,0.34086,0.0,2.0,0.0,0.0,0.14961,0.00131,0.11677
4.0,0.27021,0.0,2.0,0.0,0.0,0.12241,0.00131,0.09219
4.1,0.21583,0.0,1.0,0.0,0.0,0.10062,0.00131,0.07372
4.2,0.17105,0.0,1.0,0.0,0.0,0.08235,0.00131,0.05864
4.3,0.13564,0.0,1.0,0.0,0.0,0.06716,0.00131,0.04652
4.4,0.10775,0.0,1.0,0.0,0.0,0.05491,0.00131,0.03726
4.5,0.08487,0.0,1.0,0.0,0.0,0.04458,0.00131,0.02937
4.6,0.06729,0.0,1.0,0.0,0.0,0.03604,0.00131,0.02327
4.7,0.05357,0.0,1.0,0.0,0.0,0.0293,0.00131,0.01845
4.8,0.04263,0.0,0.0,0.0,0.0,0.02363,0.00131,0.01436
4.9,0.03417,0.0,0.0,0.0,0.0,0.01922,0.00131,0.01137
5.0,0.02662,0.0,0.0,0.0,0.0,0.01555,0.00131,0.00905
5.1,0.02078,0.0,0.0,0.0,0.0,0.01246,0.00131,0.00713
5.2,0.01647,0.0,0.0,0.0,0.0,0.01024,0.00131,0.00574
5.3,0.01281,0.0,0.0,0.0,0.0,0.00826,0.00131,0.00459
5.4,0.00992,0.0,0.0,0.0,0.0,0.0065,0.00131,0.00359
5.5,0.00776,0.0,0.0,0.0,0.0,0.00532,0.00131,0.0029
5.6,0.00591,0.0,0.0,0.0,0.0,0.00433,0.00131,0.00237
5.7,0.00446,0.0,0.0,0.0,0.0,0.00346,0.00131,0.00188
5.8,0.00331,0.0,0.0,0.0,0.0,0.00267,0.00131,0.00143
5.9,0.00228,0.0,0.0,0.0,0.0,0.00201,0.00131,0.00102
6.0,0.00186,0.0,0.0,0.0,0.0,0.00169,0.00131,8.8E-4
6.1,0.00164,0.0,0.0,0.0,0.0,0.00153,0.00131,8.2E-4
6.2,0.00139,0.0,0.0,0.0,0.0,0.0013,0.00116,7.0E-4
6.3,0.00104,0.0,0.0,0.0,0.0,9.7E-4,8.7E-4,5.9E-4
6.4,9.4E-4,0.0,0.0,0.0,0.0,8.9E-4,8.2E-4,5.3E-4
6.5,8.3E-4,0.0,0.0,0.0,0.0,7.9E-4,7.4E-4,4.9E-4
6.6,6.4E-4,0.0,0.0,0.0,0.0,6.2E-4,5.9E-4,3.7E-4
6.7,5.1E-4,0.0,0.0,0.0,0.0,4.9E-4,4.8E-4,3.2E-4
6.8,4.4E-4,0.0,0.0,0.0,0.0,4.4E-4,4.4E-4,2.8E-4
6.9,3.5E-4,0.0,0.0,0.0,0.0,3.5E-4,3.5E-4,2.2E-4
7.0,2.8E-4,0.0,0.0,0.0,0.0,2.8E-4,2.8E-4,1.6E-4
7.1,2.8E-4,0.0,0.0,0.0,0.0,2.8E-4,2.8E-4,1.6E-4
7.2,2.5E-4,0.0,0.0,0.0,0.0,2.5E-4,2.5E-4,1.4E-4
7.3,2.4E-4,0.0,0.0,0.0,0.0,2.4E-4,2.4E-4,1.4E-4
7.4,1.2E-4,0.0,0.0,0.0,0.0,1.2E-4,1.2E-4,6.0E-5
7.5,5.0E-5,0.0,0.0,0.0,0.0,5.0E-5,5.0E-5,4.0E-5
7.6,5.0E-5,0.0,0.0,0.0,0.0,5.0E-5,5.0E-5,4.0E-5
7.7,3.0E-5,0.0,0.0,0.0,0.0,3.0E-5,3.0E-5,2.0E-5
7.8,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,2.0E-5,1.0E-5
7.9,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
8.0,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
