Origin Time (epoch ms),ComCat Event ID,Magnitude,Latitude,Longitude,Depth (km)
1707703128210,ci40666168,1.37,33.062668,-115.57933,10.33
1707702927560,ci40666160,1.05,32.872334,-115.941666,8.85
1707683041950,ci40665992,1.33,33.24217,-115.657,3.49
1707680292460,ci40665984,1.43,33.2445,-115.655,2.85
1707679870250,ci40665968,1.46,32.946,-115.64,17.93
1707671402180,ci40665888,1.13,32.97283,-115.583664,3.77
1707625423150,ci40665616,1.58,33.057167,-115.579834,8.85
1707621806820,ci40665608,1.04,33.165,-115.64066,0.06
1707619993350,ci40665600,1.46,33.1645,-115.6385,3.5
1707619635420,ci40665592,1.49,33.166832,-115.63683,3.63
1707618763570,ci40665584,1.99,33.162834,-115.638664,3.36
1707618179800,ci40665576,1.47,33.163334,-115.64066,2.77
1707618057720,ci40665568,1.24,33.167168,-115.639,3.54
1707617766100,ci40665560,1.5,33.1645,-115.6345,4.28
1707617100100,ci40665552,2.04,33.162834,-115.639,3.65
1707616966900,ci40665544,1.27,33.17267,-115.63467,3.96
1707616672570,ci40665536,1.32,33.16733,-115.63617,4.21
1707616571900,ci40665528,1.34,33.18133,-115.6235,4.96
1707616283310,ci40665520,1.5,33.24917,-115.57767,0.06
1707616141080,ci37623324,2.59,33.17433,-115.6195,4.21
1707616133330,ci40665504,2.36,33.162834,-115.638336,3.8
1707614627000,ci40665496,1.22,33.165833,-115.63783,3.19
1707614626990,ci40665488,1.22,33.166832,-115.63717,3.28
1707613864580,ci40665480,2.91,33.06167,-115.583336,10.23
1707613820470,ci40665472,2.83,33.06,-115.5815,11.11
1707538824670,ci40665008,1.16,33.17967,-115.609,3.4
1707537947440,ci40665000,1.72,32.691,-115.38033,14.52
