Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 hr Probability,1 hr Supra-Seis Prob,Primary Aftershocks Mean
2.5,0.13754,0.0,1.0,0.0,0.0,0.08509,4.0E-5,0.06588
2.6,0.10991,0.0,1.0,0.0,0.0,0.06917,4.0E-5,0.05249
2.7,0.08772,0.0,1.0,0.0,0.0,0.05607,4.0E-5,0.04218
2.8,0.06997,0.0,1.0,0.0,0.0,0.04548,4.0E-5,0.03363
2.9,0.05533,0.0,1.0,0.0,0.0,0.03664,4.0E-5,0.02668
3.0,0.04444,0.0,1.0,0.0,0.0,0.02983,4.0E-5,0.02123
3.1,0.03578,0.0,0.0,0.0,0.0,0.02439,4.0E-5,0.01693
3.2,0.02834,0.0,0.0,0.0,0.0,0.01953,4.0E-5,0.01325
3.3,0.02257,0.0,0.0,0.0,0.0,0.01561,4.0E-5,0.0105
3.4,0.01806,0.0,0.0,0.0,0.0,0.01289,4.0E-5,0.00863
3.5,0.0144,0.0,0.0,0.0,0.0,0.01055,4.0E-5,0.00695
3.6,0.01131,0.0,0.0,0.0,0.0,0.0085,4.0E-5,0.0056
3.7,0.00882,0.0,0.0,0.0,0.0,0.00666,4.0E-5,0.00421
3.8,0.00702,0.0,0.0,0.0,0.0,0.00542,4.0E-5,0.00338
3.9,0.00564,0.0,0.0,0.0,0.0,0.00444,4.0E-5,0.00279
4.0,0.00454,0.0,0.0,0.0,0.0,0.00367,4.0E-5,0.00221
4.1,0.00366,0.0,0.0,0.0,0.0,0.00303,4.0E-5,0.00183
4.2,0.00299,0.0,0.0,0.0,0.0,0.00253,4.0E-5,0.00147
4.3,0.00233,0.0,0.0,0.0,0.0,0.00199,4.0E-5,0.00116
4.4,0.00181,0.0,0.0,0.0,0.0,0.00156,4.0E-5,8.9E-4
4.5,0.00136,0.0,0.0,0.0,0.0,0.00118,4.0E-5,6.5E-4
4.6,0.00101,0.0,0.0,0.0,0.0,9.0E-4,4.0E-5,5.1E-4
4.7,7.1E-4,0.0,0.0,0.0,0.0,6.4E-4,4.0E-5,3.5E-4
4.8,6.0E-4,0.0,0.0,0.0,0.0,5.5E-4,4.0E-5,3.0E-4
4.9,4.9E-4,0.0,0.0,0.0,0.0,4.5E-4,4.0E-5,2.5E-4
5.0,3.9E-4,0.0,0.0,0.0,0.0,3.6E-4,4.0E-5,2.3E-4
5.1,3.0E-4,0.0,0.0,0.0,0.0,2.8E-4,4.0E-5,1.7E-4
5.2,2.5E-4,0.0,0.0,0.0,0.0,2.4E-4,4.0E-5,1.5E-4
5.3,1.8E-4,0.0,0.0,0.0,0.0,1.8E-4,4.0E-5,1.1E-4
5.4,1.2E-4,0.0,0.0,0.0,0.0,1.2E-4,4.0E-5,7.0E-5
5.5,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,4.0E-5,6.0E-5
5.6,9.0E-5,0.0,0.0,0.0,0.0,9.0E-5,4.0E-5,5.0E-5
5.7,7.0E-5,0.0,0.0,0.0,0.0,7.0E-5,4.0E-5,4.0E-5
5.8,7.0E-5,0.0,0.0,0.0,0.0,7.0E-5,4.0E-5,4.0E-5
