Origin Time (epoch ms),ComCat Event ID,Magnitude,Latitude,Longitude,Depth (km)
1701586592610,ci39721994,0.59,32.75617,-115.8655,2.94
1701583304540,ci39721970,1.61,32.7375,-115.8795,3.91
1701581272080,ci39721962,1.07,32.739666,-115.8765,4.51
1701574867860,ci39721930,0.67,33.062668,-116.1885,6.16
1701569370760,ci39721890,0.86,32.753666,-115.853,2.35
1701569101130,ci39721882,1.82,32.7485,-115.8535,4.81
1701565887400,ci39721866,1.59,32.737335,-115.8735,6.19
1701550819140,ci39721754,1.61,32.749332,-115.84967,6.75
1701540213390,ci39721658,1.54,32.738335,-115.874,7.27
1701533482620,ci39721634,1.34,32.737667,-115.8675,4.64
1701527315380,ci39721586,1.37,32.694668,-115.98534,9.12
1701525578790,ci39721578,1.2,32.739334,-115.871666,6.38
1701523783530,ci39721546,1.03,32.968,-116.27783,10.06
1701516087790,ci39721514,1.19,32.7465,-115.86266,8.54
1701511790750,ci37599644,0.61,32.742,-115.827835,6.86
1701506952390,ci39721450,1.02,32.725834,-115.88067,5.53
1701505647290,ci39721434,1.67,32.73683,-115.88084,4.15
1701502921020,ci39721402,1.34,32.737835,-115.878334,4.91
1701500395870,ci39721386,0.92,32.73567,-115.8715,3.64
1701496355500,ci39721370,1.07,32.743,-115.86767,5.46
1701495830130,ci39721362,0.79,32.860332,-116.26867,9.65
1701494412110,ci39721346,1.22,32.737167,-115.87767,3.48
1701492533700,ci39721338,1.44,32.734665,-115.8715,3.55
1701488191450,ci37598204,1.36,32.736668,-115.86183,3.3
1701488183420,ci39721330,1.48,32.7345,-115.878,3.3
1701488157260,ci39721322,0.92,32.74217,-115.87434,2.01
1701484050530,ci39721298,2.54,32.767334,-115.85333,5.16
1701473502300,ci39721234,1.85,32.747,-115.86684,2.45
1701472326290,ci39721226,0.94,32.859665,-116.26317,12.15
1701463083020,ci37599500,0.95,32.730835,-115.85616,10.28
1701463064710,ci39721138,1.18,32.7355,-115.865,6.69
1701462030220,ci39721106,1.44,32.764,-115.856834,5.11
1701458460740,ci39721042,1.11,32.741665,-115.871666,3.65
1701453708390,ci39720970,1.3,32.7365,-115.86684,6.37
1701451594770,ci39720962,1.52,32.786835,-115.55067,11.76
1701448173660,ci39720946,1.57,32.737667,-115.86933,4.45
1701446232480,ci39720914,1.02,32.7445,-115.873,4.39
1701446119030,ci39720898,1.03,32.7435,-115.87283,4.21
1701445886400,ci39720890,3.3,32.736332,-115.87933,7.32
1701445426590,ci39720882,2.53,32.735332,-115.87717,4.23
1701443021280,ci39720858,1.41,32.736332,-115.87334,3.85
1701436335260,ci39720842,3.22,32.736,-115.87566,7.09
1701432692240,ci39720834,1.26,32.732666,-115.88783,3.68
1701431752760,ci39720826,1.62,32.731167,-115.87967,3.79
1701430692730,ci39720818,1.43,32.740166,-115.873,3.6
1701427034650,ci39720802,1.93,32.739834,-115.87317,1.63
1701426844070,ci39720794,1.64,32.7415,-115.867165,2.33
1701421206690,ci39720762,1.54,32.759666,-115.8635,2.72
1701417768080,ci39720714,2.66,32.770332,-115.858665,5.91
