Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 mo Probability,1 mo Supra-Seis Prob,Primary Aftershocks Mean
2.5,3.14431,0.0,11.0,2.0,1.0,0.78989,1.6E-4,1.28001
2.6,2.49949,0.0,9.0,1.0,1.0,0.71585,1.6E-4,1.01533
2.7,1.98728,0.0,8.0,1.0,0.0,0.63895,1.6E-4,0.80663
2.8,1.57951,0.0,6.0,1.0,0.0,0.56172,1.6E-4,0.64029
2.9,1.25441,0.0,5.0,0.0,0.0,0.48565,1.6E-4,0.5078
3.0,0.99426,0.0,4.0,0.0,0.0,0.41593,1.6E-4,0.40297
3.1,0.78987,0.0,4.0,0.0,0.0,0.35238,1.6E-4,0.31945
3.2,0.62592,0.0,3.0,0.0,0.0,0.29583,1.6E-4,0.25359
3.3,0.49685,0.0,3.0,0.0,0.0,0.24656,1.6E-4,0.20171
3.4,0.39317,0.0,2.0,0.0,0.0,0.20437,1.6E-4,0.1592
3.5,0.31186,0.0,2.0,0.0,0.0,0.16822,1.6E-4,0.12528
3.6,0.2473,0.0,2.0,0.0,0.0,0.13816,1.6E-4,0.09958
3.7,0.19634,0.0,2.0,0.0,0.0,0.11334,1.6E-4,0.07876
3.8,0.15608,0.0,1.0,0.0,0.0,0.09222,1.6E-4,0.06206
3.9,0.1242,0.0,1.0,0.0,0.0,0.07555,1.6E-4,0.04933
4.0,0.09885,0.0,1.0,0.0,0.0,0.06172,1.6E-4,0.03933
4.1,0.07859,0.0,1.0,0.0,0.0,0.05014,1.6E-4,0.03113
4.2,0.06212,0.0,1.0,0.0,0.0,0.04085,1.6E-4,0.02481
4.3,0.04914,0.0,1.0,0.0,0.0,0.03325,1.6E-4,0.01964
4.4,0.03947,0.0,1.0,0.0,0.0,0.02709,1.6E-4,0.01569
4.5,0.03108,0.0,0.0,0.0,0.0,0.02177,1.6E-4,0.01248
4.6,0.02476,0.0,0.0,0.0,0.0,0.01778,1.6E-4,0.01003
4.7,0.01957,0.0,0.0,0.0,0.0,0.01447,1.6E-4,0.00798
4.8,0.01539,0.0,0.0,0.0,0.0,0.01158,1.6E-4,0.00634
4.9,0.01239,0.0,0.0,0.0,0.0,0.00947,1.6E-4,0.00513
5.0,0.00989,0.0,0.0,0.0,0.0,0.00776,1.6E-4,0.00415
5.1,0.0079,0.0,0.0,0.0,0.0,0.00634,1.6E-4,0.00339
5.2,0.00616,0.0,0.0,0.0,0.0,0.00515,1.6E-4,0.00273
5.3,0.00474,0.0,0.0,0.0,0.0,0.00393,1.6E-4,0.00209
5.4,0.00375,0.0,0.0,0.0,0.0,0.00312,1.6E-4,0.00161
5.5,0.00291,0.0,0.0,0.0,0.0,0.00247,1.6E-4,0.00128
5.6,0.00212,0.0,0.0,0.0,0.0,0.00184,1.6E-4,9.6E-4
5.7,0.00159,0.0,0.0,0.0,0.0,0.00139,1.6E-4,7.4E-4
5.8,0.00114,0.0,0.0,0.0,0.0,0.00101,1.6E-4,5.5E-4
5.9,8.8E-4,0.0,0.0,0.0,0.0,7.8E-4,1.6E-4,4.3E-4
6.0,6.4E-4,0.0,0.0,0.0,0.0,5.7E-4,1.6E-4,3.0E-4
6.1,5.0E-4,0.0,0.0,0.0,0.0,4.4E-4,1.6E-4,2.4E-4
6.2,3.8E-4,0.0,0.0,0.0,0.0,3.4E-4,1.2E-4,1.6E-4
6.3,3.3E-4,0.0,0.0,0.0,0.0,3.0E-4,1.1E-4,1.4E-4
6.4,2.8E-4,0.0,0.0,0.0,0.0,2.6E-4,1.1E-4,1.2E-4
6.5,2.4E-4,0.0,0.0,0.0,0.0,2.2E-4,9.0E-5,1.1E-4
6.6,1.3E-4,0.0,0.0,0.0,0.0,1.2E-4,5.0E-5,6.0E-5
6.7,1.1E-4,0.0,0.0,0.0,0.0,1.0E-4,5.0E-5,5.0E-5
6.8,9.0E-5,0.0,0.0,0.0,0.0,8.0E-5,4.0E-5,3.0E-5
6.9,5.0E-5,0.0,0.0,0.0,0.0,4.0E-5,0.0,2.0E-5
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
