Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 yr Probability,1 yr Supra-Seis Prob,Primary Aftershocks Mean
2.5,7.6088,0.0,26.0,4.0,3.0,0.95773,3.1E-4,2.66582
2.6,6.04823,0.0,21.0,3.0,2.0,0.92171,3.1E-4,2.11673
2.7,4.80331,0.0,17.0,2.0,1.0,0.87335,3.1E-4,1.68158
2.8,3.81246,0.0,14.0,2.0,1.0,0.81246,3.1E-4,1.33429
2.9,3.03086,0.0,11.0,1.0,1.0,0.74238,3.1E-4,1.06035
3.0,2.40299,0.0,9.0,1.0,0.0,0.66631,3.1E-4,0.84197
3.1,1.90968,0.0,8.0,1.0,0.0,0.58863,3.1E-4,0.66914
3.2,1.5156,0.0,6.0,1.0,0.0,0.51212,3.1E-4,0.53121
3.3,1.20556,0.0,5.0,0.0,0.0,0.44135,3.1E-4,0.42284
3.4,0.95487,0.0,4.0,0.0,0.0,0.37561,3.1E-4,0.3347
3.5,0.75854,0.0,4.0,0.0,0.0,0.31689,3.1E-4,0.26536
3.6,0.60327,0.0,3.0,0.0,0.0,0.26618,3.1E-4,0.21146
3.7,0.47893,0.0,3.0,0.0,0.0,0.2212,3.1E-4,0.16674
3.8,0.38218,0.0,2.0,0.0,0.0,0.18342,3.1E-4,0.13261
3.9,0.303,0.0,2.0,0.0,0.0,0.15121,3.1E-4,0.10523
4.0,0.24035,0.0,2.0,0.0,0.0,0.1247,3.1E-4,0.08316
4.1,0.19027,0.0,2.0,0.0,0.0,0.10164,3.1E-4,0.06591
4.2,0.15088,0.0,1.0,0.0,0.0,0.08328,3.1E-4,0.05243
4.3,0.11936,0.0,1.0,0.0,0.0,0.06734,3.1E-4,0.04106
4.4,0.09472,0.0,1.0,0.0,0.0,0.05489,3.1E-4,0.03248
4.5,0.07423,0.0,1.0,0.0,0.0,0.04398,3.1E-4,0.02556
4.6,0.05875,0.0,1.0,0.0,0.0,0.03566,3.1E-4,0.02012
4.7,0.04644,0.0,1.0,0.0,0.0,0.02938,3.1E-4,0.01609
4.8,0.03696,0.0,0.0,0.0,0.0,0.02386,3.1E-4,0.01282
4.9,0.02966,0.0,0.0,0.0,0.0,0.01971,3.1E-4,0.01044
5.0,0.02333,0.0,0.0,0.0,0.0,0.016,3.1E-4,0.00823
5.1,0.01851,0.0,0.0,0.0,0.0,0.01294,3.1E-4,0.00659
5.2,0.01444,0.0,0.0,0.0,0.0,0.01038,3.1E-4,0.00523
5.3,0.01129,0.0,0.0,0.0,0.0,0.00818,3.1E-4,0.00407
5.4,0.00899,0.0,0.0,0.0,0.0,0.00659,3.1E-4,0.00318
5.5,0.00689,0.0,0.0,0.0,0.0,0.00521,3.1E-4,0.00242
5.6,0.00501,0.0,0.0,0.0,0.0,0.00391,3.1E-4,0.00187
5.7,0.00383,0.0,0.0,0.0,0.0,0.0031,3.1E-4,0.00149
5.8,0.00286,0.0,0.0,0.0,0.0,0.00237,3.1E-4,0.00116
5.9,0.00209,0.0,0.0,0.0,0.0,0.0018,3.1E-4,9.3E-4
6.0,0.00167,0.0,0.0,0.0,0.0,0.00143,3.1E-4,7.2E-4
6.1,0.00137,0.0,0.0,0.0,0.0,0.00115,3.1E-4,5.8E-4
6.2,9.6E-4,0.0,0.0,0.0,0.0,8.2E-4,2.1E-4,3.9E-4
6.3,8.1E-4,0.0,0.0,0.0,0.0,7.1E-4,2.0E-4,3.4E-4
6.4,6.6E-4,0.0,0.0,0.0,0.0,6.0E-4,1.9E-4,2.7E-4
6.5,4.7E-4,0.0,0.0,0.0,0.0,4.3E-4,1.6E-4,2.2E-4
6.6,2.8E-4,0.0,0.0,0.0,0.0,2.6E-4,8.0E-5,1.4E-4
6.7,2.5E-4,0.0,0.0,0.0,0.0,2.3E-4,8.0E-5,1.2E-4
6.8,2.0E-4,0.0,0.0,0.0,0.0,1.8E-4,7.0E-5,8.0E-5
6.9,1.3E-4,0.0,0.0,0.0,0.0,1.1E-4,3.0E-5,5.0E-5
7.0,6.0E-5,0.0,0.0,0.0,0.0,5.0E-5,3.0E-5,3.0E-5
7.1,4.0E-5,0.0,0.0,0.0,0.0,3.0E-5,2.0E-5,2.0E-5
7.2,3.0E-5,0.0,0.0,0.0,0.0,3.0E-5,2.0E-5,2.0E-5
7.3,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,2.0E-5,1.0E-5
7.4,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,2.0E-5,1.0E-5
7.5,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,1.0E-5
7.6,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,1.0E-5
7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
