Time (days),ComCat Data
0.0,0.0
0.011042427,0.0
0.022084855,1.0
0.03312728,1.0
0.04416971,1.0
0.055212136,2.0
0.06625456,2.0
0.077296995,2.0
0.08833942,2.0
0.09938185,2.0
0.11042427,2.0
0.1214667,4.0
0.13250913,4.0
0.14355156,4.0
0.15459399,4.0
0.16563642,5.0
0.17667884,6.0
0.18772127,7.0
0.1987637,7.0
0.20980613,7.0
0.22084855,7.0
0.23189098,8.0
0.2429334,8.0
0.25397584,8.0
0.26501825,8.0
0.2760607,8.0
0.28710312,8.0
0.29814553,8.0
0.30918798,9.0
0.3202304,9.0
0.33127284,9.0
0.34231526,12.0
0.35335767,13.0
0.36440012,13.0
0.37544253,14.0
0.38648495,14.0
0.3975274,14.0
0.4085698,15.0
0.41961226,15.0
0.43065467,16.0
0.4416971,16.0
0.45273954,16.0
0.46378195,16.0
0.4748244,16.0
0.4858668,17.0
0.49690923,17.0
0.5079517,17.0
0.5189941,17.0
0.5300365,18.0
0.5410789,20.0
0.5521214,20.0
0.5631638,20.0
0.57420623,20.0
0.58524865,20.0
0.59629107,20.0
0.60733354,20.0
0.61837596,20.0
0.6294184,20.0
0.6404608,20.0
0.6515032,21.0
0.6625457,22.0
0.6735881,22.0
0.6846305,22.0
0.6956729,22.0
0.70671535,22.0
0.7177578,22.0
0.72880024,22.0
0.73984265,22.0
0.75088507,22.0
0.7619275,22.0
0.7729699,22.0
0.7840124,23.0
0.7950548,23.0
0.8060972,23.0
0.8171396,23.0
0.82818204,24.0
0.8392245,26.0
0.85026693,26.0
0.86130935,26.0
0.87235177,26.0
0.8833942,27.0
0.89443666,27.0
0.9054791,28.0
0.9165215,28.0
0.9275639,30.0
0.9386063,30.0
0.9496488,30.0
0.9606912,30.0
0.9717336,31.0
0.98277605,31.0
0.99381846,31.0
1.0048609,32.0
1.0159034,32.0
1.0269457,32.0
1.0379882,33.0
1.0490307,34.0
1.060073,34.0
1.0711155,34.0
1.0821579,34.0
1.0932003,34.0
1.1042428,35.0
1.1152852,35.0
1.1263276,35.0
1.13737,35.0
1.1484125,35.0
1.159455,36.0
1.1704973,36.0
1.1815398,36.0
1.1925821,36.0
1.2036246,36.0
1.2146671,36.0
1.2257094,36.0
1.2367519,36.0
1.2477943,37.0
1.2588367,37.0
1.2698792,38.0
1.2809216,38.0
1.291964,39.0
1.3030064,39.0
1.3140489,39.0
1.3250914,39.0
1.3361337,39.0
1.3471762,39.0
1.3582186,40.0
1.369261,40.0
1.3803035,40.0
1.3913459,40.0
1.4023883,40.0
1.4134307,40.0
1.4244732,40.0
1.4355156,41.0
1.446558,41.0
1.4576005,41.0
1.4686428,41.0
1.4796853,41.0
1.4907278,41.0
1.5017701,41.0
1.5128126,41.0
1.523855,41.0
1.5348974,41.0
1.5459398,41.0
1.5569823,42.0
1.5680248,42.0
1.5790671,42.0
1.5901096,42.0
1.601152,42.0
1.6121944,42.0
1.6232369,42.0
1.6342793,42.0
1.6453217,42.0
1.6563641,42.0
1.6674066,42.0
1.678449,42.0
1.6894914,42.0
1.7005339,42.0
1.7115762,42.0
1.7226187,42.0
1.7336612,43.0
1.7447035,43.0
1.755746,43.0
1.7667884,44.0
1.7778308,45.0
1.7888733,45.0
1.7999157,45.0
1.8109581,45.0
1.8220005,45.0
1.833043,46.0
1.8440855,46.0
1.8551278,46.0
1.8661703,46.0
1.8772126,46.0
1.8882551,46.0
1.8992976,46.0
1.91034,47.0
1.9213824,47.0
1.9324248,48.0
1.9434673,48.0
1.9545097,48.0
1.9655521,48.0
1.9765946,49.0
1.9876369,49.0
1.9986794,49.0
2.0097218,49.0
2.0207644,49.0
2.0318067,49.0
2.042849,49.0
2.0538914,49.0
2.064934,49.0
2.0759764,49.0
2.0870187,49.0
2.0980613,49.0
2.1091037,49.0
2.120146,49.0
2.1311886,49.0
2.142231,50.0
2.1532733,50.0
2.1643157,50.0
2.1753583,50.0
2.1864007,50.0
2.197443,50.0
2.2084856,50.0
2.219528,50.0
2.2305703,50.0
2.241613,50.0
2.2526553,50.0
2.2636976,50.0
2.27474,50.0
2.2857826,50.0
2.296825,50.0
2.3078673,50.0
2.31891,50.0
2.3299522,50.0
2.3409946,50.0
2.3520372,50.0
2.3630795,52.0
2.374122,52.0
2.3851643,52.0
2.3962069,52.0
2.4072492,53.0
2.4182916,53.0
2.4293342,53.0
2.4403765,53.0
