Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 d Probability,1 d Supra-Seis Prob,Primary Aftershocks Mean
2.5,0.95835,0.0,3.0,0.0,0.0,0.40225,1.0E-4,0.46097
2.6,0.76316,0.0,3.0,0.0,0.0,0.33928,1.0E-4,0.36731
2.7,0.60859,0.0,2.0,0.0,0.0,0.28372,1.0E-4,0.29308
2.8,0.483,0.0,2.0,0.0,0.0,0.23512,1.0E-4,0.23325
2.9,0.38364,0.0,2.0,0.0,0.0,0.19398,1.0E-4,0.18515
3.0,0.30448,0.0,2.0,0.0,0.0,0.15959,1.0E-4,0.14748
3.1,0.24096,0.0,1.0,0.0,0.0,0.13018,1.0E-4,0.11692
3.2,0.19231,0.0,1.0,0.0,0.0,0.10576,1.0E-4,0.0931
3.3,0.15243,0.0,1.0,0.0,0.0,0.08549,1.0E-4,0.07362
3.4,0.12117,0.0,1.0,0.0,0.0,0.06851,1.0E-4,0.05813
3.5,0.09606,0.0,1.0,0.0,0.0,0.05516,1.0E-4,0.04575
3.6,0.07541,0.0,1.0,0.0,0.0,0.04427,1.0E-4,0.03598
3.7,0.05977,0.0,1.0,0.0,0.0,0.03594,1.0E-4,0.02861
3.8,0.04739,0.0,1.0,0.0,0.0,0.02886,1.0E-4,0.02272
3.9,0.03733,0.0,0.0,0.0,0.0,0.02278,1.0E-4,0.01769
4.0,0.02978,0.0,0.0,0.0,0.0,0.0185,1.0E-4,0.01414
4.1,0.02383,0.0,0.0,0.0,0.0,0.01494,1.0E-4,0.0113
4.2,0.01902,0.0,0.0,0.0,0.0,0.01209,1.0E-4,0.00907
4.3,0.01493,0.0,0.0,0.0,0.0,0.00951,1.0E-4,0.00705
4.4,0.01161,0.0,0.0,0.0,0.0,0.00738,1.0E-4,0.00545
4.5,0.00909,0.0,0.0,0.0,0.0,0.00576,1.0E-4,0.00426
4.6,0.00704,0.0,0.0,0.0,0.0,0.00449,1.0E-4,0.00329
4.7,0.00535,0.0,0.0,0.0,0.0,0.00346,1.0E-4,0.0025
4.8,0.00421,0.0,0.0,0.0,0.0,0.00283,1.0E-4,0.00202
4.9,0.00328,0.0,0.0,0.0,0.0,0.00221,1.0E-4,0.00149
5.0,0.00247,0.0,0.0,0.0,0.0,0.00173,1.0E-4,0.00115
5.1,0.002,0.0,0.0,0.0,0.0,0.00138,1.0E-4,9.3E-4
5.2,0.00156,0.0,0.0,0.0,0.0,0.00105,1.0E-4,7.0E-4
5.3,0.0013,0.0,0.0,0.0,0.0,8.8E-4,1.0E-4,5.7E-4
5.4,0.00101,0.0,0.0,0.0,0.0,6.7E-4,1.0E-4,4.3E-4
5.5,7.6E-4,0.0,0.0,0.0,0.0,5.6E-4,1.0E-4,3.2E-4
5.6,6.2E-4,0.0,0.0,0.0,0.0,4.9E-4,1.0E-4,3.0E-4
5.7,5.1E-4,0.0,0.0,0.0,0.0,4.0E-4,1.0E-4,2.4E-4
5.8,3.8E-4,0.0,0.0,0.0,0.0,3.0E-4,1.0E-4,1.8E-4
5.9,2.9E-4,0.0,0.0,0.0,0.0,2.4E-4,1.0E-4,1.4E-4
6.0,2.4E-4,0.0,0.0,0.0,0.0,1.9E-4,1.0E-4,1.0E-4
6.1,2.0E-4,0.0,0.0,0.0,0.0,1.6E-4,1.0E-4,8.0E-5
6.2,1.7E-4,0.0,0.0,0.0,0.0,1.3E-4,1.0E-4,7.0E-5
6.3,1.4E-4,0.0,0.0,0.0,0.0,1.2E-4,1.0E-4,6.0E-5
6.4,1.3E-4,0.0,0.0,0.0,0.0,1.1E-4,1.0E-4,6.0E-5
6.5,1.0E-4,0.0,0.0,0.0,0.0,9.0E-5,9.0E-5,5.0E-5
6.6,5.0E-5,0.0,0.0,0.0,0.0,4.0E-5,4.0E-5,1.0E-5
6.7,3.0E-5,0.0,0.0,0.0,0.0,2.0E-5,2.0E-5,1.0E-5
6.8,3.0E-5,0.0,0.0,0.0,0.0,2.0E-5,2.0E-5,1.0E-5
