Origin Time (epoch ms),ComCat Event ID,Magnitude,Latitude,Longitude,Depth (km)
1715540175630,ci40747072,2.79,32.42317,-115.22784,10.54
1715540020350,ci40747064,3.56,32.425,-115.21616,11.22
1715539876410,ci40747048,2.51,32.42,-115.21267,11.18
1715539786330,ci40747040,2.67,32.344833,-115.208,16.59
1715539683280,ci40747032,3.13,32.416832,-115.211,10.9
1715539500930,ci40747016,3.59,32.426334,-115.2635,5.44
1715539323090,ci40746992,3.5,32.4185,-115.25584,5.95
1715539215120,ci40746984,2.59,32.42,-115.28567,-0.04
1715539133730,ci40746976,2.56,32.425335,-115.228,10.69
1715538935380,ci40746968,3.46,32.362835,-115.25283,6.85
1715538824660,ci40746952,4.11,32.41,-115.25667,11.06
1715538762150,ci40746944,3.16,32.41733,-115.27517,3.43
1715538660070,ci40746936,3.18,32.400333,-115.2385,6.38
1715538482660,ci40746928,3.29,32.393665,-115.26617,10.71
1715538408790,ci37653452,3.27,32.416668,-115.25,7.24
1715538354870,ci37653444,3.45,32.420166,-115.23217,8.0
1715538328390,ci40746920,3.55,32.415165,-115.26383,4.86
1715538304340,ci37653460,3.44,32.4045,-115.26833,5.05
1715538162200,ci40746912,4.86,32.424667,-115.2405,8.49
1715537150200,ci40746880,2.68,32.3815,-115.23983,22.39
1715536528080,ci40746872,1.73,32.419167,-115.25,7.3
1715536376190,ci40746856,2.38,32.422832,-115.241165,10.89
1715535829220,ci40746848,2.87,32.422165,-115.2475,10.86
1715535777740,ci40746840,2.16,32.427834,-115.2465,7.34
1715535647450,ci40746824,1.9,32.413,-115.26566,7.01
1715534786920,ci40746808,2.47,32.41617,-115.244,9.13
1715534644970,ci40746800,3.25,32.4175,-115.24633,9.9
1715533524150,ci40746776,2.15,32.43133,-115.2635,2.63
1715531707360,ci40746712,2.35,32.420334,-115.25467,8.76
1715524780220,ci40746576,2.17,32.346,-115.327,8.52
1715406476890,ci40745224,2.62,32.245167,-115.31433,-0.05
1715404719170,ci40745200,2.04,32.246834,-115.310165,2.74
1715311085360,ci40744200,2.42,32.28367,-115.34883,2.0
1715289566340,ci40744040,2.4,32.34,-115.309,14.67
