Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,10 yr Probability,10 yr Supra-Seis Prob,Primary Aftershocks Mean
2.5,30.18742,1.0,46.0,6.0,4.0,0.98824,0.0054,4.0706
2.6,23.98521,0.0,37.0,4.0,3.0,0.97209,0.0054,3.23671
2.7,19.06229,0.0,29.0,3.0,2.0,0.94496,0.0054,2.56953
2.8,15.13909,0.0,24.0,3.0,2.0,0.90372,0.0054,2.0427
2.9,12.02488,0.0,19.0,2.0,1.0,0.84938,0.0054,1.62301
3.0,9.55465,0.0,16.0,2.0,1.0,0.78331,0.0054,1.29011
3.1,7.59025,0.0,13.0,1.0,0.0,0.71076,0.0054,1.02506
3.2,6.03797,0.0,11.0,1.0,0.0,0.63586,0.0054,0.8175
3.3,4.7992,0.0,9.0,1.0,0.0,0.55905,0.0054,0.64982
3.4,3.8165,0.0,7.0,0.0,0.0,0.48595,0.0054,0.51666
3.5,3.02992,0.0,6.0,0.0,0.0,0.41686,0.0054,0.41066
3.6,2.40745,0.0,5.0,0.0,0.0,0.35434,0.0054,0.32551
3.7,1.91131,0.0,4.0,0.0,0.0,0.29797,0.0054,0.25811
3.8,1.51747,0.0,4.0,0.0,0.0,0.24907,0.0054,0.20472
3.9,1.20485,0.0,3.0,0.0,0.0,0.208,0.0054,0.16292
4.0,0.95578,0.0,3.0,0.0,0.0,0.17261,0.0054,0.12967
4.1,0.75763,0.0,2.0,0.0,0.0,0.1424,0.0054,0.10241
4.2,0.60315,0.0,2.0,0.0,0.0,0.118,0.0054,0.08191
4.3,0.47875,0.0,2.0,0.0,0.0,0.09768,0.0054,0.06536
4.4,0.37967,0.0,1.0,0.0,0.0,0.08055,0.0054,0.05221
4.5,0.30183,0.0,1.0,0.0,0.0,0.06703,0.0054,0.04217
4.6,0.23927,0.0,1.0,0.0,0.0,0.05593,0.0054,0.03388
4.7,0.18994,0.0,1.0,0.0,0.0,0.0462,0.0054,0.02717
4.8,0.15121,0.0,1.0,0.0,0.0,0.03877,0.0054,0.02231
4.9,0.11956,0.0,1.0,0.0,0.0,0.03288,0.0054,0.01837
5.0,0.09431,0.0,1.0,0.0,0.0,0.02754,0.0054,0.01497
5.1,0.07519,0.0,0.0,0.0,0.0,0.02354,0.0054,0.01239
5.2,0.05952,0.0,0.0,0.0,0.0,0.02028,0.0054,0.01039
5.3,0.04689,0.0,0.0,0.0,0.0,0.01708,0.0054,0.00829
5.4,0.03662,0.0,0.0,0.0,0.0,0.01479,0.0054,0.00692
5.5,0.02919,0.0,0.0,0.0,0.0,0.0129,0.0054,0.00592
5.6,0.02304,0.0,0.0,0.0,0.0,0.01122,0.0054,0.00503
5.7,0.01758,0.0,0.0,0.0,0.0,0.00958,0.0054,0.00429
5.8,0.01372,0.0,0.0,0.0,0.0,0.00838,0.0054,0.00389
5.9,0.01063,0.0,0.0,0.0,0.0,0.00734,0.0054,0.00351
6.0,0.00829,0.0,0.0,0.0,0.0,0.00649,0.0054,0.00313
6.1,0.00692,0.0,0.0,0.0,0.0,0.00598,0.0054,0.00293
6.2,0.00634,0.0,0.0,0.0,0.0,0.00579,0.00538,0.00283
6.3,0.00586,0.0,0.0,0.0,0.0,0.00558,0.00535,0.00278
6.4,0.00565,0.0,0.0,0.0,0.0,0.00548,0.00535,0.00277
6.5,0.00556,0.0,0.0,0.0,0.0,0.0054,0.00533,0.00277
6.6,0.00539,0.0,0.0,0.0,0.0,0.00527,0.00525,0.00271
6.7,0.0052,0.0,0.0,0.0,0.0,0.0051,0.00508,0.00264
6.8,0.00487,0.0,0.0,0.0,0.0,0.0048,0.00478,0.00252
6.9,0.0037,0.0,0.0,0.0,0.0,0.00366,0.00365,0.00199
7.0,0.00267,0.0,0.0,0.0,0.0,0.00263,0.00263,0.00141
7.1,0.00135,0.0,0.0,0.0,0.0,0.00133,0.00133,7.4E-4
7.2,4.0E-5,0.0,0.0,0.0,0.0,3.0E-5,2.0E-5,0.0
7.3,4.0E-5,0.0,0.0,0.0,0.0,3.0E-5,2.0E-5,0.0
7.4,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,1.0E-5,0.0
7.5,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,1.0E-5,0.0
7.6,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,0.0,0.0
7.7,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,0.0,0.0
7.8,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
