Time (days),ComCat Data
0.0,0.0
0.0015353496,0.0
0.0030706993,0.0
0.004606049,0.0
0.0061413986,0.0
0.007676748,1.0
0.009212098,1.0
0.010747448,1.0
0.012282797,1.0
0.013818147,1.0
0.015353496,1.0
0.016888846,1.0
0.018424196,1.0
0.019959545,1.0
0.021494895,1.0
0.023030244,1.0
0.024565594,1.0
0.026100943,1.0
0.027636293,1.0
0.029171642,1.0
0.030706992,1.0
0.032242343,1.0
0.03377769,1.0
0.03531304,2.0
0.036848392,2.0
0.03838374,2.0
0.03991909,2.0
0.041454438,2.0
0.04298979,2.0
0.04452514,2.0
0.046060488,2.0
0.047595836,2.0
0.04913119,2.0
0.050666537,2.0
0.052201886,2.0
0.053737238,2.0
0.055272587,2.0
0.056807935,2.0
0.058343284,2.0
0.059878636,2.0
0.061413985,2.0
0.06294934,2.0
0.064484686,2.0
0.066020034,2.0
0.06755538,2.0
0.06909073,2.0
0.07062608,2.0
0.07216143,2.0
0.073696785,2.0
0.07523213,2.0
0.07676748,2.0
0.07830283,2.0
0.07983818,2.0
0.08137353,2.0
0.082908876,2.0
0.08444423,2.0
0.08597958,2.0
0.08751493,2.0
0.08905028,2.0
0.09058563,2.0
0.092120975,2.0
0.093656324,2.0
0.09519167,2.0
0.09672703,2.0
0.09826238,2.0
0.099797726,2.0
0.101333074,2.0
0.10286842,2.0
0.10440377,2.0
0.10593912,2.0
0.107474476,2.0
0.109009825,2.0
0.11054517,2.0
0.11208052,2.0
0.11361587,2.0
0.11515122,2.0
0.11668657,2.0
0.11822192,2.0
0.11975727,2.0
0.12129262,2.0
0.12282797,2.0
0.12436332,2.0
0.12589867,2.0
0.12743402,2.0
0.12896937,2.0
0.13050471,2.0
0.13204007,2.0
0.13357541,2.0
0.13511077,2.0
0.13664612,2.0
0.13818146,2.0
0.13971682,2.0
0.14125216,2.0
0.14278752,2.0
0.14432286,2.0
0.14585821,2.0
0.14739357,2.0
0.14892891,2.0
0.15046427,2.0
0.15199961,2.0
0.15353496,2.0
0.1550703,2.0
0.15660566,2.0
0.15814102,2.0
0.15967636,2.0
0.16121171,2.0
0.16274706,2.0
0.16428241,2.0
0.16581775,2.0
0.16735311,2.0
0.16888846,2.0
0.1704238,2.0
0.17195916,2.0
0.1734945,2.0
0.17502986,2.0
0.1765652,2.0
0.17810056,2.0
0.1796359,2.0
0.18117125,2.0
0.18270661,2.0
0.18424195,2.0
0.1857773,2.0
0.18731265,2.0
0.188848,2.0
0.19038334,2.0
0.1919187,2.0
0.19345406,2.0
0.1949894,2.0
0.19652475,2.0
0.1980601,2.0
0.19959545,3.0
0.20113079,3.0
0.20266615,3.0
0.2042015,3.0
0.20573685,3.0
0.2072722,3.0
0.20880754,3.0
0.2103429,3.0
0.21187824,3.0
0.2134136,3.0
0.21494895,3.0
0.2164843,3.0
0.21801965,3.0
0.21955499,3.0
0.22109035,3.0
0.22262569,3.0
0.22416104,3.0
0.2256964,3.0
0.22723174,3.0
0.2287671,3.0
0.23030244,3.0
0.2318378,3.0
0.23337314,3.0
0.23490849,3.0
0.23644385,3.0
0.23797919,3.0
0.23951454,3.0
0.24104989,3.0
0.24258524,3.0
0.24412058,3.0
0.24565594,3.0
0.24719128,3.0
0.24872664,3.0
0.250262,3.0
0.25179735,3.0
0.25333267,3.0
0.25486803,3.0
0.2564034,3.0
0.25793874,3.0
0.2594741,3.0
0.26100942,3.0
0.26254478,3.0
0.26408014,3.0
0.2656155,3.0
0.26715082,3.0
0.26868618,3.0
0.27022153,3.0
0.2717569,3.0
0.27329224,3.0
0.27482757,3.0
0.27636293,3.0
0.27789828,3.0
0.27943364,3.0
0.28096896,3.0
0.28250432,3.0
0.28403968,3.0
0.28557503,3.0
0.2871104,3.0
0.2886457,3.0
0.29018107,3.0
0.29171643,3.0
0.29325178,3.0
0.29478714,3.0
0.29632246,3.0
0.29785782,3.0
0.29939318,3.0
0.30092853,3.0
0.30246386,3.0
0.30399922,3.0
0.30553457,3.0
0.30706993,3.0
0.30860528,3.0
0.3101406,3.0
0.31167597,3.0
0.31321132,3.0
0.31474668,3.0
0.31628203,3.0
0.31781736,3.0
0.31935272,3.0
0.32088807,3.0
0.32242343,3.0
0.32395875,3.0
0.3254941,3.0
0.32702947,3.0
0.32856482,3.0
0.33010018,3.0
0.3316355,3.0
0.33317086,3.0
0.33470622,3.0
0.33624157,3.0
0.33777693,3.0
0.33931226,3.0
0.3408476,3.0
0.34238297,3.0
0.34391832,3.0
0.34545365,3.0
0.346989,3.0
0.34852436,3.0
0.35005972,3.0
0.35159507,3.0
0.3531304,3.0
0.35466576,3.0
0.3562011,3.0
0.35773647,3.0
0.3592718,3.0
0.36080715,3.0
0.3623425,3.0
0.36387786,3.0
0.36541322,3.0
0.36694854,3.0
0.3684839,3.0
0.37001926,3.0
0.3715546,3.0
0.37308997,3.0
0.3746253,3.0
0.37616065,3.0
0.377696,3.0
0.37923136,3.0
0.3807667,3.0
0.38230205,3.0
0.3838374,3.0
0.38537276,3.0
0.3869081,3.0
0.38844344,3.0
0.3899788,3.0
0.39151415,3.0
0.3930495,3.0
0.39458486,3.0
0.3961202,3.0
0.39765555,3.0
0.3991909,3.0
0.40072626,3.0
0.40226158,3.0
0.40379694,3.0
0.4053323,3.0
0.40686765,3.0
0.408403,3.0
0.40993834,3.0
0.4114737,3.0
0.41300905,3.0
0.4145444,3.0
0.41607973,3.0
0.4176151,3.0
0.41915044,3.0
0.4206858,3.0
0.42222115,3.0
0.42375648,3.0
0.42529184,3.0
0.4268272,3.0
0.42836255,3.0
0.4298979,3.0
0.43143323,3.0
0.4329686,3.0
0.43450394,3.0
0.4360393,3.0
0.43757463,3.0
0.43910998,3.0
0.44064534,3.0
0.4421807,3.0
0.44371605,3.0
0.44525138,3.0
0.44678673,3.0
0.4483221,3.0
0.44985744,3.0
0.4513928,3.0
0.45292813,3.0
0.45446348,3.0
0.45599884,3.0
0.4575342,3.0
0.45906952,3.0
0.46060488,3.0
0.46214023,3.0
0.4636756,3.0
0.46521094,3.0
0.46674627,3.0
0.46828163,3.0
0.46981698,3.0
0.47135234,3.0
0.4728877,3.0
0.47442302,3.0
0.47595838,3.0
0.47749373,3.0
0.4790291,3.0
0.48056442,3.0
0.48209977,3.0
0.48363513,3.0
0.48517048,3.0
0.48670584,3.0
0.48824117,3.0
0.48977652,3.0
0.49131188,3.0
0.49284723,3.0
0.49438256,3.0
0.49591792,3.0
0.49745327,3.0
0.49898863,3.0
0.500524,3.0
0.50205934,3.0
0.5035947,3.0
0.50513,3.0
0.50666535,3.0
0.5082007,3.0
0.50973606,3.0
0.5112714,3.0
0.5128068,3.0
0.5143421,3.0
0.5158775,3.0
0.51741284,3.0
0.5189482,3.0
0.5204835,3.0
0.52201885,3.0
0.5235542,3.0
0.52508956,3.0
0.5266249,3.0
0.5281603,3.0
0.52969563,3.0
0.531231,3.0
0.53276634,3.0
0.53430164,3.0
0.535837,3.0
0.53737235,3.0
0.5389077,3.0
0.54044306,3.0
0.5419784,3.0
0.5435138,3.0
0.54504913,3.0
0.5465845,3.0
0.5481198,3.0
0.54965514,4.0
0.5511905,4.0
0.55272585,4.0
0.5542612,4.0
0.55579656,4.0
0.5573319,4.0
0.5588673,4.0
0.56040263,4.0
0.5619379,4.0
0.5634733,4.0
0.56500864,4.0
0.566544,4.0
0.56807935,4.0
0.5696147,4.0
0.57115006,4.0
0.5726854,4.0
0.5742208,4.0
0.57575613,4.0
0.5772914,4.0
0.5788268,4.0
0.58036214,4.0
0.5818975,4.0
0.58343285,4.0
0.5849682,4.0
0.58650357,4.0
0.5880389,4.0
0.5895743,4.0
0.5911096,4.0
0.59264493,4.0
0.5941803,4.0
0.59571564,4.0
0.597251,4.0
0.59878635,4.0
0.6003217,4.0
0.60185707,4.0
0.6033924,4.0
0.6049277,4.0
0.6064631,4.0
0.60799843,4.0
0.6095338,4.0
0.61106914,4.0
0.6126045,4.0
0.61413985,4.0
0.6156752,4.0
0.61721057,4.0
0.6187459,4.0
0.6202812,4.0
0.6218166,4.0
0.62335193,4.0
0.6248873,4.0
0.62642264,4.0
0.627958,4.0
0.62949336,4.0
0.6310287,4.0
0.63256407,4.0
0.63409936,4.0
0.6356347,4.0
0.6371701,4.0
0.63870543,4.0
0.6402408,4.0
0.64177614,4.0
0.6433115,4.0
0.64484686,4.0
0.6463822,4.0
0.6479175,4.0
0.64945287,4.0
0.6509882,4.0
0.6525236,4.0
0.65405893,4.0
0.6555943,4.0
0.65712965,4.0
0.658665,4.0
0.66020036,4.0
0.66173565,4.0
0.663271,4.0
0.66480637,4.0
0.6663417,4.0
0.6678771,4.0
0.66941243,4.0
0.6709478,4.0
0.67248315,4.0
0.6740185,4.0
0.67555386,4.0
0.67708915,4.0
0.6786245,4.0
0.68015987,4.0
0.6816952,4.0
0.6832306,4.0
0.68476593,4.0
0.6863013,4.0
0.68783665,4.0
0.689372,4.0
0.6909073,4.0
0.69244266,4.0
0.693978,4.0
0.69551337,4.0
0.6970487,4.0
0.6985841,4.0
0.70011944,4.0
0.7016548,4.0
0.70319015,4.0
0.70472544,4.0
0.7062608,4.0
0.70779616,4.0
0.7093315,4.0
0.71086687,4.0
0.7124022,4.0
0.7139376,4.0
0.71547294,4.0
0.7170083,4.0
0.7185436,4.0
0.72007895,4.0
0.7216143,4.0
0.72314966,4.0
0.724685,4.0
0.72622037,4.0
0.7277557,4.0
0.7292911,4.0
0.73082644,4.0
0.7323618,4.0
0.7338971,4.0
0.73543245,4.0
0.7369678,4.0
0.73850316,4.0
0.7400385,4.0
0.74157387,4.0
0.7431092,4.0
0.7446446,4.0
0.74617994,4.0
0.74771523,4.0
0.7492506,4.0
0.75078595,4.0
0.7523213,4.0
0.75385666,4.0
0.755392,4.0
0.7569274,4.0
0.7584627,4.0
0.7599981,4.0
0.7615334,4.0
0.76306874,4.0
0.7646041,4.0
0.76613945,4.0
