Origin Time (epoch ms),ComCat Event ID,Magnitude,Latitude,Longitude,Depth (km)
1742457520400,ci40904479,0.59,33.309334,-116.26033,6.73
1742455402940,ci40904463,0.72,33.193165,-116.72784,9.93
1742433488180,ci40904279,1.97,33.262665,-116.1325,9.26
1742425646650,ci40904191,0.33,33.511166,-116.55417,13.03
1742399409890,ci41083424,1.53,33.281834,-116.12517,3.31
1742378442450,ci41083224,1.07,32.951332,-116.274666,9.72
1742377943900,ci41083216,0.74,33.3075,-116.262,6.99
1742369875420,ci41083192,1.05,33.3065,-116.261,7.14
1742363406160,ci41083152,0.82,33.273335,-116.11034,4.96
1742353612780,ci41083096,1.03,33.161335,-116.06717,11.09
1742337791080,ci41082928,2.49,33.277,-116.13167,3.43
1742336867620,ci41082912,1.98,33.276,-116.12817,3.29
1742336309700,ci41082896,1.16,32.913,-116.241,8.19
1742335587240,ci41082880,1.32,33.278,-116.129166,4.73
1742330775150,ci41082808,0.99,33.308,-116.25833,8.25
1742305010760,ci41082528,1.57,32.9885,-116.37666,5.69
1742290118310,ci41082472,1.04,33.514,-116.56184,11.93
1742273450990,ci41082416,1.73,33.262165,-116.132164,9.97
1742273244790,ci41082408,1.66,33.260834,-116.1295,10.24
1742262083570,ci41082376,1.01,33.149666,-116.57066,16.79
1742237121480,ci41082040,0.41,33.4215,-116.609665,9.58
1742229462620,ci41081952,1.4,33.033333,-116.69583,13.72
1742226210730,ci41081896,0.5,33.2345,-116.728165,11.27
1742218401960,ci41081768,0.68,33.522667,-116.517334,14.16
1742216138450,ci41081744,0.84,33.499832,-116.438835,5.27
1742208885400,ci41081672,0.83,33.2855,-116.12767,3.27
1742208318100,ci41081664,0.7,33.512333,-116.52216,11.96
1742205684180,ci41081656,1.36,33.265167,-116.1325,9.26
1742203084810,ci41081632,1.18,33.503166,-116.4355,8.82
1742203044570,ci41081624,2.58,33.496666,-116.448,6.88
1742201659940,ci37707516,0.96,33.286667,-116.11667,10.54
1742201651460,ci41081608,1.06,33.278667,-116.1285,7.18
