Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 wk Probability,1 wk Supra-Seis Prob,Primary Aftershocks Mean
2.5,0.37919,0.0,2.0,0.0,0.0,0.20622,1.0E-5,0.20429
2.6,0.3026,0.0,2.0,0.0,0.0,0.16995,1.0E-5,0.16273
2.7,0.23999,0.0,2.0,0.0,0.0,0.13814,1.0E-5,0.12881
2.8,0.1898,0.0,1.0,0.0,0.0,0.11232,1.0E-5,0.10196
2.9,0.15012,0.0,1.0,0.0,0.0,0.09096,1.0E-5,0.08088
3.0,0.11871,0.0,1.0,0.0,0.0,0.07335,1.0E-5,0.06372
3.1,0.09427,0.0,1.0,0.0,0.0,0.05909,1.0E-5,0.05006
3.2,0.07428,0.0,1.0,0.0,0.0,0.04799,1.0E-5,0.03972
3.3,0.05923,0.0,1.0,0.0,0.0,0.03922,1.0E-5,0.0322
3.4,0.04656,0.0,1.0,0.0,0.0,0.03136,1.0E-5,0.02516
3.5,0.03689,0.0,1.0,0.0,0.0,0.02537,1.0E-5,0.01995
3.6,0.02945,0.0,0.0,0.0,0.0,0.02068,1.0E-5,0.01611
3.7,0.02309,0.0,0.0,0.0,0.0,0.01653,1.0E-5,0.01256
3.8,0.01799,0.0,0.0,0.0,0.0,0.01311,1.0E-5,0.00987
3.9,0.01453,0.0,0.0,0.0,0.0,0.01088,1.0E-5,0.00811
4.0,0.01162,0.0,0.0,0.0,0.0,0.00887,1.0E-5,0.00653
4.1,0.00924,0.0,0.0,0.0,0.0,0.00707,1.0E-5,0.00511
4.2,0.00728,0.0,0.0,0.0,0.0,0.00554,1.0E-5,0.00396
4.3,0.00577,0.0,0.0,0.0,0.0,0.00444,1.0E-5,0.00314
4.4,0.00446,0.0,0.0,0.0,0.0,0.00346,1.0E-5,0.00243
4.5,0.00365,0.0,0.0,0.0,0.0,0.00289,1.0E-5,0.00208
4.6,0.00308,0.0,0.0,0.0,0.0,0.00243,1.0E-5,0.00171
4.7,0.00243,0.0,0.0,0.0,0.0,0.00193,1.0E-5,0.00135
4.8,0.002,0.0,0.0,0.0,0.0,0.00161,1.0E-5,0.00113
4.9,0.00165,0.0,0.0,0.0,0.0,0.00136,1.0E-5,9.8E-4
5.0,0.00129,0.0,0.0,0.0,0.0,0.00104,1.0E-5,6.9E-4
5.1,0.00106,0.0,0.0,0.0,0.0,9.1E-4,1.0E-5,5.7E-4
5.2,8.1E-4,0.0,0.0,0.0,0.0,7.0E-4,1.0E-5,4.3E-4
5.3,5.9E-4,0.0,0.0,0.0,0.0,5.1E-4,1.0E-5,2.8E-4
5.4,4.7E-4,0.0,0.0,0.0,0.0,4.2E-4,1.0E-5,2.2E-4
5.5,3.8E-4,0.0,0.0,0.0,0.0,3.4E-4,1.0E-5,1.8E-4
5.6,2.9E-4,0.0,0.0,0.0,0.0,2.6E-4,1.0E-5,1.4E-4
5.7,2.1E-4,0.0,0.0,0.0,0.0,1.9E-4,1.0E-5,1.1E-4
5.8,1.5E-4,0.0,0.0,0.0,0.0,1.4E-4,1.0E-5,9.0E-5
5.9,1.1E-4,0.0,0.0,0.0,0.0,1.0E-4,1.0E-5,6.0E-5
6.0,7.0E-5,0.0,0.0,0.0,0.0,7.0E-5,1.0E-5,4.0E-5
6.1,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,1.0E-5,2.0E-5
6.2,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
