Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 mo Probability,1 mo Supra-Seis Prob,Primary Aftershocks Mean
2.5,37.45264,4.0,65.0,12.0,10.0,0.99992,0.00896,8.55585
2.6,29.73705,3.0,52.0,9.0,8.0,0.99958,0.00896,6.801
2.7,23.62237,2.0,42.0,7.0,6.0,0.99754,0.00896,5.40367
2.8,18.7659,1.0,34.0,6.0,5.0,0.99188,0.00896,4.29164
2.9,14.90629,1.0,27.0,5.0,4.0,0.97885,0.00896,3.41247
3.0,11.83775,0.0,22.0,4.0,3.0,0.95452,0.00896,2.71232
3.1,9.40638,0.0,18.0,3.0,2.0,0.91729,0.00896,2.15447
3.2,7.47148,0.0,14.0,2.0,1.0,0.86622,0.00896,1.71236
3.3,5.92737,0.0,12.0,2.0,1.0,0.80212,0.00896,1.35739
3.4,4.70646,0.0,10.0,1.0,1.0,0.72982,0.00896,1.07831
3.5,3.73715,0.0,8.0,1.0,0.0,0.65182,0.00896,0.85678
3.6,2.97078,0.0,7.0,1.0,0.0,0.5724,0.00896,0.67984
3.7,2.3641,0.0,6.0,0.0,0.0,0.49751,0.00896,0.54184
3.8,1.87692,0.0,5.0,0.0,0.0,0.42505,0.00896,0.43099
3.9,1.49269,0.0,4.0,0.0,0.0,0.36129,0.00896,0.34337
4.0,1.18614,0.0,4.0,0.0,0.0,0.30269,0.00896,0.27214
4.1,0.944,0.0,3.0,0.0,0.0,0.25406,0.00896,0.21768
4.2,0.74915,0.0,3.0,0.0,0.0,0.21095,0.00896,0.17367
4.3,0.59642,0.0,2.0,0.0,0.0,0.17466,0.00896,0.13832
4.4,0.47517,0.0,2.0,0.0,0.0,0.14456,0.00896,0.11093
4.5,0.37643,0.0,2.0,0.0,0.0,0.11879,0.00896,0.08869
4.6,0.29888,0.0,2.0,0.0,0.0,0.09862,0.00896,0.07154
4.7,0.23739,0.0,1.0,0.0,0.0,0.08158,0.00896,0.05749
4.8,0.18837,0.0,1.0,0.0,0.0,0.06771,0.00896,0.04634
4.9,0.14949,0.0,1.0,0.0,0.0,0.05572,0.00896,0.03689
5.0,0.11882,0.0,1.0,0.0,0.0,0.04651,0.00896,0.03013
5.1,0.09358,0.0,1.0,0.0,0.0,0.03879,0.00896,0.02441
5.2,0.07393,0.0,1.0,0.0,0.0,0.03262,0.00896,0.02007
5.3,0.05866,0.0,1.0,0.0,0.0,0.02719,0.00896,0.01654
5.4,0.04571,0.0,0.0,0.0,0.0,0.02263,0.00896,0.01356
5.5,0.03609,0.0,0.0,0.0,0.0,0.01915,0.00896,0.01143
5.6,0.02795,0.0,0.0,0.0,0.0,0.01628,0.00896,0.00954
5.7,0.02178,0.0,0.0,0.0,0.0,0.01388,0.00896,0.00802
5.8,0.01665,0.0,0.0,0.0,0.0,0.0116,0.00896,0.0067
5.9,0.01246,0.0,0.0,0.0,0.0,0.00948,0.00849,0.00546
6.0,0.01013,0.0,0.0,0.0,0.0,0.0081,0.00754,0.00472
6.1,0.00872,0.0,0.0,0.0,0.0,0.00766,0.00737,0.00461
6.2,0.00817,0.0,0.0,0.0,0.0,0.00738,0.00717,0.00448
6.3,0.00776,0.0,0.0,0.0,0.0,0.00713,0.00697,0.00436
6.4,0.00639,0.0,0.0,0.0,0.0,0.00593,0.00582,0.0035
6.5,0.00562,0.0,0.0,0.0,0.0,0.00523,0.00517,0.0031
6.6,0.00459,0.0,0.0,0.0,0.0,0.00443,0.00439,0.00267
6.7,0.00411,0.0,0.0,0.0,0.0,0.00399,0.00396,0.00241
6.8,0.00352,0.0,0.0,0.0,0.0,0.00343,0.00342,0.00205
6.9,0.00306,0.0,0.0,0.0,0.0,0.003,0.00299,0.00179
7.0,0.00246,0.0,0.0,0.0,0.0,0.00243,0.00242,0.00151
7.1,0.0024,0.0,0.0,0.0,0.0,0.00237,0.00237,0.00149
7.2,0.00205,0.0,0.0,0.0,0.0,0.00204,0.00204,0.00124
7.3,0.00189,0.0,0.0,0.0,0.0,0.00188,0.00188,0.00115
7.4,0.00104,0.0,0.0,0.0,0.0,0.00103,0.00103,5.9E-4
7.5,6.7E-4,0.0,0.0,0.0,0.0,6.6E-4,6.6E-4,4.2E-4
7.6,4.3E-4,0.0,0.0,0.0,0.0,4.2E-4,4.2E-4,2.7E-4
7.7,2.3E-4,0.0,0.0,0.0,0.0,2.3E-4,2.3E-4,1.5E-4
7.8,1.5E-4,0.0,0.0,0.0,0.0,1.5E-4,1.5E-4,1.1E-4
7.9,8.0E-5,0.0,0.0,0.0,0.0,8.0E-5,8.0E-5,6.0E-5
8.0,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,4.0E-5,3.0E-5
8.1,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
