Time (days),ComCat Data
0.0,0.0
4.6870633E-4,0.0
9.3741267E-4,0.0
0.001406119,0.0
0.0018748253,1.0
0.0023435317,1.0
0.002812238,1.0
0.0032809442,2.0
0.0037496507,4.0
0.004218357,5.0
0.0046870634,5.0
0.0051557696,7.0
0.005624476,8.0
0.006093182,9.0
0.0065618884,9.0
0.007030595,10.0
0.0074993013,10.0
0.007968008,10.0
0.008436714,11.0
0.00890542,12.0
0.009374127,13.0
0.009842833,13.0
0.010311539,14.0
0.010780245,14.0
0.011248952,15.0
0.0117176585,17.0
0.012186364,18.0
0.012655071,18.0
0.013123777,19.0
0.0135924835,22.0
0.01406119,23.0
0.014529896,23.0
0.014998603,24.0
0.015467308,25.0
0.015936015,25.0
0.016404722,26.0
0.016873429,26.0
0.017342133,27.0
0.01781084,27.0
0.018279547,28.0
0.018748254,30.0
0.019216958,30.0
0.019685665,30.0
0.020154372,31.0
0.020623079,31.0
0.021091785,31.0
0.02156049,31.0
0.022029197,32.0
0.022497904,33.0
0.02296661,33.0
0.023435317,35.0
0.023904022,35.0
0.024372729,36.0
0.024841435,36.0
0.025310142,38.0
0.025778849,38.0
0.026247554,38.0
0.02671626,38.0
0.027184967,39.0
0.027653674,40.0
0.02812238,41.0
0.028591085,41.0
0.029059792,42.0
0.029528499,43.0
0.029997205,44.0
0.03046591,44.0
0.030934617,46.0
0.031403325,46.0
0.03187203,47.0
0.032340735,48.0
0.032809444,48.0
0.03327815,48.0
0.033746857,48.0
0.034215562,49.0
0.034684267,51.0
0.035152975,51.0
0.03562168,52.0
0.036090385,52.0
0.036559094,54.0
0.0370278,54.0
0.037496507,55.0
0.037965212,55.0
0.038433917,55.0
0.038902625,56.0
0.03937133,56.0
0.03984004,57.0
0.040308744,58.0
0.04077745,60.0
0.041246157,60.0
0.041714862,60.0
0.04218357,62.0
0.042652275,62.0
0.04312098,63.0
0.04358969,65.0
0.044058394,65.0
0.044527102,66.0
0.044995807,67.0
0.045464512,67.0
0.04593322,68.0
0.046401925,69.0
0.046870634,69.0
0.04733934,70.0
0.047808044,71.0
0.048276752,72.0
0.048745457,72.0
0.049214166,73.0
0.04968287,75.0
0.050151575,75.0
0.050620284,76.0
0.05108899,78.0
0.051557697,79.0
0.052026402,79.0
0.052495107,82.0
0.052963816,82.0
0.05343252,83.0
0.05390123,83.0
0.054369934,83.0
0.05483864,84.0
