Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,10 yr Probability,10 yr Supra-Seis Prob,Primary Aftershocks Mean
2.5,96.80009,10.0,221.0,22.0,19.0,1.0,0.01772,14.72273
2.6,76.88521,7.0,177.0,18.0,15.0,0.99999,0.01772,11.70132
2.7,61.068,5.0,140.0,14.0,12.0,0.99999,0.01772,9.29372
2.8,48.50703,4.0,112.0,11.0,9.0,0.9998,0.01772,7.38663
2.9,38.52961,2.0,89.0,9.0,7.0,0.99868,0.01772,5.8752
3.0,30.59194,1.0,72.0,7.0,5.0,0.99521,0.01772,4.66953
3.1,24.3178,1.0,57.0,6.0,4.0,0.9867,0.01772,3.70993
3.2,19.32481,0.0,46.0,4.0,3.0,0.96949,0.01772,2.9484
3.3,15.34452,0.0,37.0,3.0,2.0,0.94004,0.01772,2.33918
3.4,12.17796,0.0,30.0,3.0,2.0,0.89847,0.01772,1.85687
3.5,9.66943,0.0,24.0,2.0,1.0,0.84353,0.01772,1.47735
3.6,7.68456,0.0,20.0,2.0,1.0,0.77703,0.01772,1.17432
3.7,6.10724,0.0,16.0,1.0,0.0,0.70437,0.01772,0.93574
3.8,4.84831,0.0,13.0,1.0,0.0,0.6276,0.01772,0.74422
3.9,3.85116,0.0,11.0,1.0,0.0,0.55168,0.01772,0.59356
4.0,3.0558,0.0,9.0,0.0,0.0,0.47725,0.01772,0.47091
4.1,2.42791,0.0,7.0,0.0,0.0,0.41033,0.01772,0.37622
4.2,1.92617,0.0,6.0,0.0,0.0,0.34827,0.01772,0.29969
4.3,1.53043,0.0,5.0,0.0,0.0,0.29423,0.01772,0.23878
4.4,1.21418,0.0,5.0,0.0,0.0,0.24807,0.01772,0.19109
4.5,0.96154,0.0,4.0,0.0,0.0,0.20714,0.01772,0.15254
4.6,0.76244,0.0,3.0,0.0,0.0,0.17317,0.01772,0.12228
4.7,0.60447,0.0,3.0,0.0,0.0,0.144,0.01772,0.09772
4.8,0.47767,0.0,2.0,0.0,0.0,0.12011,0.01772,0.07871
4.9,0.37758,0.0,2.0,0.0,0.0,0.0998,0.01772,0.06299
5.0,0.29863,0.0,2.0,0.0,0.0,0.08408,0.01772,0.05164
5.1,0.23602,0.0,2.0,0.0,0.0,0.07083,0.01772,0.04214
5.2,0.1854,0.0,1.0,0.0,0.0,0.05981,0.01772,0.03477
5.3,0.14482,0.0,1.0,0.0,0.0,0.05028,0.01772,0.02852
5.4,0.11268,0.0,1.0,0.0,0.0,0.04258,0.01772,0.0233
5.5,0.08821,0.0,1.0,0.0,0.0,0.03641,0.01772,0.01946
5.6,0.06773,0.0,1.0,0.0,0.0,0.03076,0.01772,0.01618
5.7,0.05215,0.0,1.0,0.0,0.0,0.02661,0.01772,0.0136
5.8,0.03941,0.0,0.0,0.0,0.0,0.02271,0.01772,0.01138
5.9,0.02873,0.0,0.0,0.0,0.0,0.01874,0.01688,0.00942
6.0,0.02265,0.0,0.0,0.0,0.0,0.01597,0.01486,0.00799
6.1,0.01886,0.0,0.0,0.0,0.0,0.01506,0.01445,0.00774
6.2,0.01724,0.0,0.0,0.0,0.0,0.01442,0.01404,0.00755
6.3,0.01606,0.0,0.0,0.0,0.0,0.01395,0.01365,0.00737
6.4,0.01295,0.0,0.0,0.0,0.0,0.01149,0.01128,0.00591
6.5,0.01122,0.0,0.0,0.0,0.0,0.01001,0.00988,0.00519
6.6,0.009,0.0,0.0,0.0,0.0,0.00853,0.00841,0.00455
6.7,0.00811,0.0,0.0,0.0,0.0,0.00771,0.00761,0.00414
6.8,0.00686,0.0,0.0,0.0,0.0,0.00658,0.00653,0.00351
6.9,0.00589,0.0,0.0,0.0,0.0,0.00572,0.00566,0.00309
7.0,0.00459,0.0,0.0,0.0,0.0,0.00449,0.00444,0.00245
7.1,0.00442,0.0,0.0,0.0,0.0,0.00433,0.00431,0.00239
7.2,0.00385,0.0,0.0,0.0,0.0,0.00378,0.00378,0.00206
7.3,0.00358,0.0,0.0,0.0,0.0,0.00352,0.00352,0.00193
7.4,0.00203,0.0,0.0,0.0,0.0,0.00198,0.00198,0.00102
7.5,0.00126,0.0,0.0,0.0,0.0,0.00122,0.00122,6.9E-4
7.6,8.2E-4,0.0,0.0,0.0,0.0,7.9E-4,7.9E-4,4.7E-4
7.7,4.1E-4,0.0,0.0,0.0,0.0,3.9E-4,3.9E-4,2.4E-4
7.8,2.6E-4,0.0,0.0,0.0,0.0,2.6E-4,2.6E-4,1.8E-4
7.9,1.5E-4,0.0,0.0,0.0,0.0,1.5E-4,1.5E-4,1.1E-4
8.0,1.1E-4,0.0,0.0,0.0,0.0,1.1E-4,1.1E-4,8.0E-5
8.1,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,4.0E-5,2.0E-5
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
