Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 wk Probability,1 wk Supra-Seis Prob,Primary Aftershocks Mean
2.5,23.81187,2.0,39.0,8.0,7.0,0.99889,0.00619,6.29363
2.6,18.90546,2.0,31.0,6.0,6.0,0.99596,0.00619,5.00076
2.7,15.01817,1.0,25.0,5.0,4.0,0.98762,0.00619,3.97278
2.8,11.92946,0.0,20.0,4.0,3.0,0.9714,0.00619,3.15415
2.9,9.47707,0.0,16.0,3.0,2.0,0.94223,0.00619,2.50837
3.0,7.52366,0.0,14.0,2.0,2.0,0.89805,0.00619,1.99178
3.1,5.97576,0.0,11.0,2.0,1.0,0.84089,0.00619,1.58079
3.2,4.74731,0.0,9.0,1.0,1.0,0.77141,0.00619,1.2567
3.3,3.76626,0.0,8.0,1.0,1.0,0.6953,0.00619,0.99716
3.4,2.98837,0.0,6.0,1.0,0.0,0.61629,0.00619,0.79084
3.5,2.37139,0.0,5.0,1.0,0.0,0.53785,0.00619,0.62877
3.6,1.88674,0.0,5.0,0.0,0.0,0.46254,0.00619,0.49966
3.7,1.50054,0.0,4.0,0.0,0.0,0.39511,0.00619,0.39822
3.8,1.19152,0.0,3.0,0.0,0.0,0.33232,0.00619,0.31648
3.9,0.9472,0.0,3.0,0.0,0.0,0.27815,0.00619,0.25152
4.0,0.75268,0.0,3.0,0.0,0.0,0.23068,0.00619,0.19947
4.1,0.59852,0.0,2.0,0.0,0.0,0.19112,0.00619,0.15928
4.2,0.47554,0.0,2.0,0.0,0.0,0.15729,0.00619,0.12699
4.3,0.37883,0.0,2.0,0.0,0.0,0.12974,0.00619,0.10146
4.4,0.30202,0.0,2.0,0.0,0.0,0.10676,0.00619,0.08117
4.5,0.23941,0.0,1.0,0.0,0.0,0.08756,0.00619,0.06483
4.6,0.1903,0.0,1.0,0.0,0.0,0.0722,0.00619,0.05217
4.7,0.15129,0.0,1.0,0.0,0.0,0.05959,0.00619,0.04194
4.8,0.12007,0.0,1.0,0.0,0.0,0.04918,0.00619,0.03375
4.9,0.09502,0.0,1.0,0.0,0.0,0.04044,0.00619,0.02698
5.0,0.07565,0.0,1.0,0.0,0.0,0.03352,0.00619,0.02209
5.1,0.05992,0.0,1.0,0.0,0.0,0.02797,0.00619,0.01797
5.2,0.04717,0.0,0.0,0.0,0.0,0.02323,0.00619,0.0146
5.3,0.03756,0.0,0.0,0.0,0.0,0.01952,0.00619,0.01216
5.4,0.02925,0.0,0.0,0.0,0.0,0.01613,0.00619,0.00993
5.5,0.02304,0.0,0.0,0.0,0.0,0.01362,0.00619,0.00845
5.6,0.01788,0.0,0.0,0.0,0.0,0.01148,0.00619,0.00702
5.7,0.014,0.0,0.0,0.0,0.0,0.0096,0.00619,0.00584
5.8,0.01083,0.0,0.0,0.0,0.0,0.00808,0.00619,0.00492
5.9,0.00834,0.0,0.0,0.0,0.0,0.00664,0.0059,0.0041
6.0,0.00689,0.0,0.0,0.0,0.0,0.00567,0.00523,0.00358
6.1,0.00596,0.0,0.0,0.0,0.0,0.00532,0.00511,0.0035
6.2,0.00555,0.0,0.0,0.0,0.0,0.00508,0.00496,0.00339
6.3,0.00527,0.0,0.0,0.0,0.0,0.00493,0.00483,0.00331
6.4,0.00415,0.0,0.0,0.0,0.0,0.00394,0.00387,0.00257
6.5,0.00371,0.0,0.0,0.0,0.0,0.00351,0.00347,0.0023
6.6,0.00309,0.0,0.0,0.0,0.0,0.00299,0.00297,0.002
6.7,0.00278,0.0,0.0,0.0,0.0,0.00271,0.0027,0.00181
6.8,0.00235,0.0,0.0,0.0,0.0,0.0023,0.0023,0.00153
6.9,0.00203,0.0,0.0,0.0,0.0,0.002,0.002,0.00135
7.0,0.00164,0.0,0.0,0.0,0.0,0.00162,0.00162,0.00114
7.1,0.00162,0.0,0.0,0.0,0.0,0.0016,0.0016,0.00113
7.2,0.00136,0.0,0.0,0.0,0.0,0.00136,0.00136,9.4E-4
7.3,0.00126,0.0,0.0,0.0,0.0,0.00126,0.00126,8.8E-4
7.4,7.5E-4,0.0,0.0,0.0,0.0,7.5E-4,7.5E-4,5.1E-4
7.5,5.0E-4,0.0,0.0,0.0,0.0,5.0E-4,5.0E-4,3.5E-4
7.6,3.4E-4,0.0,0.0,0.0,0.0,3.4E-4,3.4E-4,2.4E-4
7.7,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,2.0E-4,1.4E-4
7.8,1.3E-4,0.0,0.0,0.0,0.0,1.3E-4,1.3E-4,1.0E-4
7.9,7.0E-5,0.0,0.0,0.0,0.0,7.0E-5,7.0E-5,6.0E-5
8.0,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,4.0E-5,3.0E-5
8.1,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
