Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 yr Probability,1 yr Supra-Seis Prob,Primary Aftershocks Mean
2.5,4.60501,0.0,14.0,2.0,1.0,0.86023,4.0E-5,1.74452
2.6,3.65218,0.0,12.0,2.0,1.0,0.79475,4.0E-5,1.38063
2.7,2.89701,0.0,10.0,1.0,1.0,0.72156,4.0E-5,1.09695
2.8,2.30014,0.0,8.0,1.0,0.0,0.64443,4.0E-5,0.8722
2.9,1.8243,0.0,7.0,1.0,0.0,0.56554,4.0E-5,0.69204
3.0,1.45072,0.0,6.0,0.0,0.0,0.4907,4.0E-5,0.55134
3.1,1.15122,0.0,5.0,0.0,0.0,0.41946,4.0E-5,0.43591
3.2,0.91426,0.0,4.0,0.0,0.0,0.35529,4.0E-5,0.34586
3.3,0.72553,0.0,3.0,0.0,0.0,0.29822,4.0E-5,0.27384
3.4,0.57672,0.0,3.0,0.0,0.0,0.24945,4.0E-5,0.21824
3.5,0.45849,0.0,3.0,0.0,0.0,0.20693,4.0E-5,0.17372
3.6,0.36273,0.0,2.0,0.0,0.0,0.16987,4.0E-5,0.13689
3.7,0.28801,0.0,2.0,0.0,0.0,0.14049,4.0E-5,0.10892
3.8,0.22891,0.0,2.0,0.0,0.0,0.11532,4.0E-5,0.0866
3.9,0.18146,0.0,1.0,0.0,0.0,0.09402,4.0E-5,0.06811
4.0,0.14377,0.0,1.0,0.0,0.0,0.07694,4.0E-5,0.05426
4.1,0.11408,0.0,1.0,0.0,0.0,0.06226,4.0E-5,0.04263
4.2,0.09044,0.0,1.0,0.0,0.0,0.05077,4.0E-5,0.03382
4.3,0.07187,0.0,1.0,0.0,0.0,0.04138,4.0E-5,0.02685
4.4,0.05679,0.0,1.0,0.0,0.0,0.03358,4.0E-5,0.02136
4.5,0.045,0.0,1.0,0.0,0.0,0.02732,4.0E-5,0.01717
4.6,0.03561,0.0,0.0,0.0,0.0,0.02229,4.0E-5,0.01367
4.7,0.02846,0.0,0.0,0.0,0.0,0.0183,4.0E-5,0.01086
4.8,0.02244,0.0,0.0,0.0,0.0,0.01479,4.0E-5,0.00851
4.9,0.01815,0.0,0.0,0.0,0.0,0.01229,4.0E-5,0.00694
5.0,0.01455,0.0,0.0,0.0,0.0,0.0102,4.0E-5,0.00553
5.1,0.01174,0.0,0.0,0.0,0.0,0.00835,4.0E-5,0.00448
5.2,0.009,0.0,0.0,0.0,0.0,0.00659,4.0E-5,0.00349
5.3,0.00709,0.0,0.0,0.0,0.0,0.00524,4.0E-5,0.00267
5.4,0.00565,0.0,0.0,0.0,0.0,0.00422,4.0E-5,0.00207
5.5,0.00438,0.0,0.0,0.0,0.0,0.00334,4.0E-5,0.00157
5.6,0.00335,0.0,0.0,0.0,0.0,0.00259,4.0E-5,0.00123
5.7,0.00251,0.0,0.0,0.0,0.0,0.002,4.0E-5,9.7E-4
5.8,0.00199,0.0,0.0,0.0,0.0,0.00163,4.0E-5,7.8E-4
5.9,0.00143,0.0,0.0,0.0,0.0,0.00118,4.0E-5,4.9E-4
6.0,0.00118,0.0,0.0,0.0,0.0,9.7E-4,4.0E-5,4.4E-4
6.1,0.001,0.0,0.0,0.0,0.0,8.1E-4,4.0E-5,3.9E-4
6.2,7.7E-4,0.0,0.0,0.0,0.0,6.5E-4,2.0E-5,3.1E-4
6.3,6.0E-4,0.0,0.0,0.0,0.0,5.1E-4,1.0E-5,2.1E-4
6.4,4.3E-4,0.0,0.0,0.0,0.0,4.0E-4,1.0E-5,1.4E-4
6.5,2.8E-4,0.0,0.0,0.0,0.0,2.7E-4,1.0E-5,1.0E-4
6.6,1.9E-4,0.0,0.0,0.0,0.0,1.8E-4,0.0,6.0E-5
6.7,1.4E-4,0.0,0.0,0.0,0.0,1.3E-4,0.0,5.0E-5
6.8,9.0E-5,0.0,0.0,0.0,0.0,9.0E-5,0.0,4.0E-5
6.9,8.0E-5,0.0,0.0,0.0,0.0,8.0E-5,0.0,4.0E-5
7.0,6.0E-5,0.0,0.0,0.0,0.0,6.0E-5,0.0,3.0E-5
7.1,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,0.0,2.0E-5
7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
