Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 hr Probability,1 hr Supra-Seis Prob,Primary Aftershocks Mean
2.5,0.02796,0.0,0.0,0.0,0.0,0.02183,0.0,0.01552
2.6,0.02186,0.0,0.0,0.0,0.0,0.01737,0.0,0.01198
2.7,0.0172,0.0,0.0,0.0,0.0,0.01374,0.0,0.00947
2.8,0.0135,0.0,0.0,0.0,0.0,0.01096,0.0,0.00735
2.9,0.01073,0.0,0.0,0.0,0.0,0.00881,0.0,0.00597
3.0,0.00853,0.0,0.0,0.0,0.0,0.00713,0.0,0.00484
3.1,0.00704,0.0,0.0,0.0,0.0,0.00599,0.0,0.00404
3.2,0.00566,0.0,0.0,0.0,0.0,0.00488,0.0,0.00329
3.3,0.0045,0.0,0.0,0.0,0.0,0.00397,0.0,0.00268
3.4,0.00352,0.0,0.0,0.0,0.0,0.00313,0.0,0.00213
3.5,0.00284,0.0,0.0,0.0,0.0,0.00253,0.0,0.00174
3.6,0.00217,0.0,0.0,0.0,0.0,0.00199,0.0,0.00133
3.7,0.00182,0.0,0.0,0.0,0.0,0.00168,0.0,0.00109
3.8,0.00147,0.0,0.0,0.0,0.0,0.00138,0.0,8.7E-4
3.9,0.00113,0.0,0.0,0.0,0.0,0.00107,0.0,6.7E-4
4.0,9.4E-4,0.0,0.0,0.0,0.0,9.2E-4,0.0,6.0E-4
4.1,7.6E-4,0.0,0.0,0.0,0.0,7.4E-4,0.0,4.7E-4
4.2,5.8E-4,0.0,0.0,0.0,0.0,5.7E-4,0.0,3.3E-4
4.3,5.0E-4,0.0,0.0,0.0,0.0,4.9E-4,0.0,3.0E-4
4.4,3.8E-4,0.0,0.0,0.0,0.0,3.7E-4,0.0,2.3E-4
4.5,2.6E-4,0.0,0.0,0.0,0.0,2.5E-4,0.0,1.4E-4
4.6,2.2E-4,0.0,0.0,0.0,0.0,2.2E-4,0.0,1.3E-4
4.7,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,0.0,1.2E-4
4.8,1.6E-4,0.0,0.0,0.0,0.0,1.6E-4,0.0,9.0E-5
4.9,1.4E-4,0.0,0.0,0.0,0.0,1.4E-4,0.0,7.0E-5
5.0,1.1E-4,0.0,0.0,0.0,0.0,1.1E-4,0.0,6.0E-5
5.1,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,0.0,6.0E-5
5.2,8.0E-5,0.0,0.0,0.0,0.0,8.0E-5,0.0,6.0E-5
5.3,7.0E-5,0.0,0.0,0.0,0.0,7.0E-5,0.0,5.0E-5
5.4,6.0E-5,0.0,0.0,0.0,0.0,6.0E-5,0.0,5.0E-5
5.5,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,0.0,3.0E-5
5.6,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,0.0,2.0E-5
5.7,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,0.0,2.0E-5
5.8,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,0.0,1.0E-5
5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
