Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 d Probability,1 d Supra-Seis Prob,Primary Aftershocks Mean
2.5,0.22114,0.0,1.0,0.0,0.0,0.07383,1.0E-4,0.06161
2.6,0.17472,0.0,1.0,0.0,0.0,0.05991,1.0E-4,0.04888
2.7,0.13828,0.0,1.0,0.0,0.0,0.0484,1.0E-4,0.03864
2.8,0.10987,0.0,1.0,0.0,0.0,0.03952,1.0E-4,0.03109
2.9,0.08677,0.0,1.0,0.0,0.0,0.03168,1.0E-4,0.02432
3.0,0.06839,0.0,1.0,0.0,0.0,0.02542,1.0E-4,0.01908
3.1,0.05381,0.0,0.0,0.0,0.0,0.02046,1.0E-4,0.01513
3.2,0.04279,0.0,0.0,0.0,0.0,0.01667,1.0E-4,0.0122
3.3,0.03406,0.0,0.0,0.0,0.0,0.01368,1.0E-4,0.00975
3.4,0.02702,0.0,0.0,0.0,0.0,0.01129,1.0E-4,0.00779
3.5,0.02119,0.0,0.0,0.0,0.0,0.00901,1.0E-4,0.00606
3.6,0.01651,0.0,0.0,0.0,0.0,0.00726,1.0E-4,0.00475
3.7,0.01309,0.0,0.0,0.0,0.0,0.006,1.0E-4,0.00386
3.8,0.01035,0.0,0.0,0.0,0.0,0.0049,1.0E-4,0.00316
3.9,0.0083,0.0,0.0,0.0,0.0,0.00409,1.0E-4,0.00256
4.0,0.00656,0.0,0.0,0.0,0.0,0.00339,1.0E-4,0.00206
4.1,0.00522,0.0,0.0,0.0,0.0,0.00278,1.0E-4,0.0016
4.2,0.00417,0.0,0.0,0.0,0.0,0.00224,1.0E-4,0.00123
4.3,0.00334,0.0,0.0,0.0,0.0,0.00175,1.0E-4,9.5E-4
4.4,0.00261,0.0,0.0,0.0,0.0,0.0014,1.0E-4,7.3E-4
4.5,0.0021,0.0,0.0,0.0,0.0,0.00113,1.0E-4,5.6E-4
4.6,0.00179,0.0,0.0,0.0,0.0,0.00101,1.0E-4,5.0E-4
4.7,0.00145,0.0,0.0,0.0,0.0,8.3E-4,1.0E-4,3.6E-4
4.8,0.00113,0.0,0.0,0.0,0.0,6.8E-4,1.0E-4,2.7E-4
4.9,9.6E-4,0.0,0.0,0.0,0.0,5.9E-4,1.0E-4,2.4E-4
5.0,6.9E-4,0.0,0.0,0.0,0.0,4.9E-4,1.0E-4,2.2E-4
5.1,5.5E-4,0.0,0.0,0.0,0.0,3.9E-4,1.0E-4,1.8E-4
5.2,4.7E-4,0.0,0.0,0.0,0.0,3.3E-4,1.0E-4,1.3E-4
5.3,4.1E-4,0.0,0.0,0.0,0.0,2.8E-4,1.0E-4,1.1E-4
5.4,3.4E-4,0.0,0.0,0.0,0.0,2.3E-4,1.0E-4,8.0E-5
5.5,2.8E-4,0.0,0.0,0.0,0.0,1.9E-4,1.0E-4,6.0E-5
5.6,2.3E-4,0.0,0.0,0.0,0.0,1.7E-4,1.0E-4,6.0E-5
5.7,2.2E-4,0.0,0.0,0.0,0.0,1.7E-4,1.0E-4,6.0E-5
5.8,1.8E-4,0.0,0.0,0.0,0.0,1.4E-4,1.0E-4,5.0E-5
5.9,1.6E-4,0.0,0.0,0.0,0.0,1.3E-4,1.0E-4,5.0E-5
6.0,1.6E-4,0.0,0.0,0.0,0.0,1.3E-4,1.0E-4,5.0E-5
6.1,1.2E-4,0.0,0.0,0.0,0.0,1.1E-4,1.0E-4,4.0E-5
6.2,1.1E-4,0.0,0.0,0.0,0.0,1.0E-4,1.0E-4,4.0E-5
6.3,1.1E-4,0.0,0.0,0.0,0.0,1.0E-4,1.0E-4,4.0E-5
6.4,8.0E-5,0.0,0.0,0.0,0.0,7.0E-5,7.0E-5,2.0E-5
6.5,8.0E-5,0.0,0.0,0.0,0.0,7.0E-5,7.0E-5,2.0E-5
6.6,7.0E-5,0.0,0.0,0.0,0.0,6.0E-5,6.0E-5,2.0E-5
6.7,3.0E-5,0.0,0.0,0.0,0.0,2.0E-5,2.0E-5,0.0
6.8,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
6.9,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
7.0,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
