Time (days),ComCat Data
0.0,0.0
0.0022009665,0.0
0.004401933,0.0
0.006602899,1.0
0.008803866,1.0
0.011004833,1.0
0.013205798,1.0
0.015406765,2.0
0.017607732,3.0
0.019808698,4.0
0.022009665,5.0
0.02421063,6.0
0.026411597,7.0
0.028612563,7.0
0.03081353,7.0
0.033014495,8.0
0.035215463,8.0
0.03741643,8.0
0.039617397,8.0
0.04181836,8.0
0.04401933,8.0
0.046220295,8.0
0.04842126,8.0
0.05062223,8.0
0.052823193,8.0
0.055024162,8.0
0.057225127,8.0
0.05942609,8.0
0.06162706,8.0
0.06382803,8.0
0.06602899,8.0
0.06822996,8.0
0.07043093,8.0
0.072631896,8.0
0.07483286,8.0
0.077033825,8.0
0.079234794,8.0
0.081435755,8.0
0.08363672,9.0
0.08583769,9.0
0.08803866,10.0
0.09023962,10.0
0.09244059,10.0
0.09464156,10.0
0.09684252,10.0
0.09904349,10.0
0.10124446,11.0
0.103445426,11.0
0.10564639,11.0
0.107847355,11.0
0.110048324,11.0
0.112249285,11.0
0.11445025,11.0
0.11665122,11.0
0.11885218,11.0
0.12105315,11.0
0.12325412,11.0
0.12545508,11.0
0.12765606,11.0
0.12985702,11.0
0.13205798,11.0
0.13425896,11.0
0.13645992,11.0
0.13866088,11.0
0.14086185,11.0
0.14306282,11.0
0.14526379,11.0
0.14746475,11.0
0.14966571,11.0
0.15186669,11.0
0.15406765,11.0
0.15626861,11.0
0.15846959,11.0
0.16067055,11.0
0.16287151,11.0
0.16507249,11.0
0.16727345,11.0
0.16947441,11.0
0.17167538,11.0
0.17387635,11.0
0.17607732,11.0
0.17827828,11.0
0.18047924,11.0
0.18268022,11.0
0.18488118,11.0
0.18708214,11.0
0.18928312,11.0
0.19148408,12.0
0.19368504,12.0
0.19588602,12.0
0.19808698,12.0
0.20028794,12.0
0.20248891,12.0
0.20468988,12.0
0.20689085,12.0
0.20909181,12.0
0.21129277,12.0
0.21349375,12.0
0.21569471,12.0
0.21789567,12.0
0.22009665,12.0
0.22229761,13.0
0.22449857,13.0
0.22669955,13.0
0.2289005,13.0
0.23110147,13.0
0.23330244,13.0
0.2355034,13.0
0.23770437,13.0
0.23990534,13.0
0.2421063,13.0
0.24430728,13.0
0.24650824,13.0
0.2487092,13.0
0.25091016,13.0
0.25311112,13.0
0.25531211,13.0
0.25751308,13.0
0.25971404,14.0
0.261915,15.0
0.26411596,16.0
0.26631695,16.0
0.2685179,16.0
0.27071887,16.0
0.27291983,16.0
0.2751208,16.0
0.27732176,16.0
0.27952275,16.0
0.2817237,16.0
0.28392467,16.0
0.28612563,16.0
0.2883266,16.0
0.29052758,16.0
0.29272854,16.0
0.2949295,16.0
0.29713047,17.0
0.29933143,17.0
0.3015324,17.0
0.30373338,17.0
0.30593434,17.0
0.3081353,17.0
