Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 wk Probability,1 wk Supra-Seis Prob,Primary Aftershocks Mean
2.5,0.80779,0.0,2.0,0.0,0.0,0.19128,3.3E-4,0.18101
2.6,0.64185,0.0,2.0,0.0,0.0,0.15743,3.3E-4,0.14378
2.7,0.50982,0.0,2.0,0.0,0.0,0.12931,3.3E-4,0.11458
2.8,0.40595,0.0,1.0,0.0,0.0,0.10606,3.3E-4,0.09133
2.9,0.3214,0.0,1.0,0.0,0.0,0.08578,3.3E-4,0.07195
3.0,0.25506,0.0,1.0,0.0,0.0,0.06962,3.3E-4,0.05694
3.1,0.20268,0.0,1.0,0.0,0.0,0.05664,3.3E-4,0.04537
3.2,0.16047,0.0,1.0,0.0,0.0,0.04582,3.3E-4,0.03607
3.3,0.12857,0.0,1.0,0.0,0.0,0.03766,3.3E-4,0.02906
3.4,0.10243,0.0,1.0,0.0,0.0,0.03086,3.3E-4,0.02328
3.5,0.08107,0.0,1.0,0.0,0.0,0.02507,3.3E-4,0.01845
3.6,0.06404,0.0,0.0,0.0,0.0,0.02047,3.3E-4,0.01473
3.7,0.0513,0.0,0.0,0.0,0.0,0.01684,3.3E-4,0.01192
3.8,0.04052,0.0,0.0,0.0,0.0,0.01355,3.3E-4,0.00946
3.9,0.03262,0.0,0.0,0.0,0.0,0.01118,3.3E-4,0.0076
4.0,0.0257,0.0,0.0,0.0,0.0,0.00911,3.3E-4,0.00608
4.1,0.0206,0.0,0.0,0.0,0.0,0.00757,3.3E-4,0.00486
4.2,0.01623,0.0,0.0,0.0,0.0,0.00609,3.3E-4,0.00366
4.3,0.01308,0.0,0.0,0.0,0.0,0.00509,3.3E-4,0.00294
4.4,0.01037,0.0,0.0,0.0,0.0,0.00417,3.3E-4,0.0023
4.5,0.00813,0.0,0.0,0.0,0.0,0.00341,3.3E-4,0.00181
4.6,0.00666,0.0,0.0,0.0,0.0,0.00289,3.3E-4,0.00153
4.7,0.00531,0.0,0.0,0.0,0.0,0.00238,3.3E-4,0.00121
4.8,0.0043,0.0,0.0,0.0,0.0,0.00201,3.3E-4,9.6E-4
4.9,0.00357,0.0,0.0,0.0,0.0,0.0017,3.3E-4,8.0E-4
5.0,0.00282,0.0,0.0,0.0,0.0,0.00143,3.3E-4,7.2E-4
5.1,0.00225,0.0,0.0,0.0,0.0,0.0012,3.3E-4,5.7E-4
5.2,0.0018,0.0,0.0,0.0,0.0,9.8E-4,3.3E-4,4.2E-4
5.3,0.00148,0.0,0.0,0.0,0.0,8.1E-4,3.3E-4,3.3E-4
5.4,0.00118,0.0,0.0,0.0,0.0,6.8E-4,3.3E-4,2.7E-4
5.5,9.9E-4,0.0,0.0,0.0,0.0,5.9E-4,3.3E-4,2.4E-4
5.6,7.7E-4,0.0,0.0,0.0,0.0,5.1E-4,3.3E-4,2.3E-4
5.7,6.7E-4,0.0,0.0,0.0,0.0,4.5E-4,3.3E-4,2.0E-4
5.8,5.9E-4,0.0,0.0,0.0,0.0,4.2E-4,3.3E-4,1.9E-4
5.9,5.3E-4,0.0,0.0,0.0,0.0,3.9E-4,3.3E-4,1.9E-4
6.0,5.1E-4,0.0,0.0,0.0,0.0,3.9E-4,3.3E-4,1.9E-4
6.1,4.3E-4,0.0,0.0,0.0,0.0,3.4E-4,3.2E-4,1.7E-4
6.2,4.2E-4,0.0,0.0,0.0,0.0,3.3E-4,3.2E-4,1.7E-4
6.3,3.8E-4,0.0,0.0,0.0,0.0,3.2E-4,3.2E-4,1.6E-4
6.4,3.3E-4,0.0,0.0,0.0,0.0,2.7E-4,2.7E-4,1.3E-4
