Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 hr Probability,1 hr Supra-Seis Prob,Primary Aftershocks Mean
2.5,0.01133,0.0,0.0,0.0,0.0,0.00556,0.0,0.00352
2.6,0.00915,0.0,0.0,0.0,0.0,0.00457,0.0,0.00279
2.7,0.00738,0.0,0.0,0.0,0.0,0.00373,0.0,0.0022
2.8,0.00594,0.0,0.0,0.0,0.0,0.00322,0.0,0.00191
2.9,0.0048,0.0,0.0,0.0,0.0,0.00267,0.0,0.00151
3.0,0.00373,0.0,0.0,0.0,0.0,0.00214,0.0,0.00113
3.1,0.00291,0.0,0.0,0.0,0.0,0.00174,0.0,9.4E-4
3.2,0.00224,0.0,0.0,0.0,0.0,0.00141,0.0,7.6E-4
3.3,0.00187,0.0,0.0,0.0,0.0,0.00118,0.0,6.2E-4
3.4,0.00151,0.0,0.0,0.0,0.0,0.00101,0.0,4.9E-4
3.5,0.00109,0.0,0.0,0.0,0.0,7.2E-4,0.0,3.4E-4
3.6,8.0E-4,0.0,0.0,0.0,0.0,5.7E-4,0.0,2.3E-4
3.7,6.3E-4,0.0,0.0,0.0,0.0,4.7E-4,0.0,2.0E-4
3.8,4.7E-4,0.0,0.0,0.0,0.0,3.8E-4,0.0,1.6E-4
3.9,3.7E-4,0.0,0.0,0.0,0.0,3.1E-4,0.0,1.3E-4
4.0,3.0E-4,0.0,0.0,0.0,0.0,2.5E-4,0.0,1.2E-4
4.1,2.2E-4,0.0,0.0,0.0,0.0,2.0E-4,0.0,9.0E-5
4.2,1.7E-4,0.0,0.0,0.0,0.0,1.6E-4,0.0,8.0E-5
4.3,1.1E-4,0.0,0.0,0.0,0.0,1.0E-4,0.0,5.0E-5
4.4,8.0E-5,0.0,0.0,0.0,0.0,7.0E-5,0.0,4.0E-5
4.5,6.0E-5,0.0,0.0,0.0,0.0,5.0E-5,0.0,3.0E-5
4.6,5.0E-5,0.0,0.0,0.0,0.0,4.0E-5,0.0,2.0E-5
4.7,5.0E-5,0.0,0.0,0.0,0.0,4.0E-5,0.0,2.0E-5
4.8,4.0E-5,0.0,0.0,0.0,0.0,3.0E-5,0.0,2.0E-5
4.9,3.0E-5,0.0,0.0,0.0,0.0,2.0E-5,0.0,2.0E-5
5.0,3.0E-5,0.0,0.0,0.0,0.0,2.0E-5,0.0,2.0E-5
5.1,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,0.0,1.0E-5
5.2,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,0.0,1.0E-5
5.3,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,0.0,1.0E-5
5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
