Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 mo Probability,1 mo Supra-Seis Prob,Primary Aftershocks Mean
2.5,932.20245,48.0,4512.0,491.0,111.0,1.0,0.00759,494.30084
2.6,742.7965,38.0,3598.0,391.0,142.0,1.0,0.00759,393.91486
2.7,591.48883,30.0,2870.0,311.0,86.0,1.0,0.00759,313.70178
2.8,470.72192,24.0,2284.0,248.0,54.0,0.99994,0.00759,249.6641
2.9,374.50168,19.0,1817.0,197.0,54.0,0.99989,0.00759,198.62808
3.0,297.8221,14.0,1445.0,157.0,44.0,0.99982,0.00759,157.9649
3.1,236.75813,11.0,1152.0,125.0,25.0,0.99971,0.00759,125.60404
3.2,188.14519,9.0,914.0,99.0,20.0,0.99953,0.00759,99.81684
3.3,149.49982,7.0,728.0,79.0,29.0,0.99916,0.00759,79.32037
3.4,118.77667,5.0,578.0,62.0,20.0,0.99863,0.00759,62.99996
3.5,94.3231,4.0,460.0,50.0,13.0,0.99782,0.00759,50.02393
3.6,74.90051,3.0,366.0,39.0,12.0,0.99642,0.00759,39.72448
3.7,59.45445,2.0,290.0,31.0,8.0,0.99416,0.00759,31.52591
3.8,47.1682,1.0,231.0,25.0,6.0,0.99075,0.00759,25.0066
3.9,37.42714,1.0,183.0,20.0,4.0,0.98562,0.00759,19.84444
4.0,29.68445,1.0,146.0,16.0,4.0,0.97891,0.00759,15.73928
4.1,23.52443,0.0,116.0,12.0,3.0,0.96919,0.00759,12.46922
4.2,18.63015,0.0,92.0,10.0,2.0,0.95673,0.00759,9.87021
4.3,14.74343,0.0,73.0,8.0,1.0,0.94027,0.00759,7.81389
4.4,11.64836,0.0,58.0,6.0,1.0,0.91877,0.00759,6.17482
4.5,9.20062,0.0,46.0,5.0,1.0,0.89215,0.00759,4.87356
4.6,7.25347,0.0,36.0,4.0,0.0,0.86037,0.00759,3.83835
4.7,5.70675,0.0,29.0,3.0,0.0,0.82241,0.00759,3.01971
4.8,4.47981,0.0,23.0,2.0,0.0,0.77775,0.00759,2.36862
4.9,3.50853,0.0,18.0,2.0,0.0,0.72946,0.00759,1.852
5.0,2.73392,0.0,14.0,1.0,0.0,0.67399,0.00759,1.44206
5.1,2.11728,0.0,11.0,1.0,0.0,0.61488,0.00759,1.11197
5.2,1.62118,0.0,9.0,1.0,0.0,0.55117,0.00759,0.84986
5.3,1.23066,0.0,7.0,0.0,0.0,0.48478,0.00759,0.64369
5.4,0.92292,0.0,6.0,0.0,0.0,0.41755,0.00759,0.48101
5.5,0.67724,0.0,4.0,0.0,0.0,0.34863,0.00759,0.3503
5.6,0.48164,0.0,3.0,0.0,0.0,0.27972,0.00759,0.24647
5.7,0.32634,0.0,2.0,0.0,0.0,0.21258,0.00759,0.16398
5.8,0.2027,0.0,2.0,0.0,0.0,0.14703,0.00759,0.09857
5.9,0.10634,0.0,1.0,0.0,0.0,0.08439,0.00759,0.04833
6.0,0.06666,0.0,1.0,0.0,0.0,0.05501,0.00759,0.02832
6.1,0.05413,0.0,1.0,0.0,0.0,0.04573,0.00758,0.02301
6.2,0.04326,0.0,1.0,0.0,0.0,0.0377,0.00727,0.01851
6.3,0.0328,0.0,1.0,0.0,0.0,0.02933,0.00623,0.01415
6.4,0.02496,0.0,0.0,0.0,0.0,0.02261,0.00546,0.01079
6.5,0.01868,0.0,0.0,0.0,0.0,0.0172,0.00499,0.00809
6.6,0.0143,0.0,0.0,0.0,0.0,0.01325,0.00466,0.00609
6.7,0.00961,0.0,0.0,0.0,0.0,0.00908,0.00299,0.00408
6.8,0.00693,0.0,0.0,0.0,0.0,0.00655,0.00251,0.00297
6.9,0.00489,0.0,0.0,0.0,0.0,0.00464,0.00209,0.0021
7.0,0.00354,0.0,0.0,0.0,0.0,0.00338,0.00182,0.00151
7.1,0.00237,0.0,0.0,0.0,0.0,0.00231,0.00143,0.00106
7.2,0.00166,0.0,0.0,0.0,0.0,0.00163,0.00119,7.5E-4
7.3,0.00113,0.0,0.0,0.0,0.0,0.00111,8.9E-4,4.9E-4
7.4,7.3E-4,0.0,0.0,0.0,0.0,7.2E-4,6.2E-4,2.8E-4
7.5,3.7E-4,0.0,0.0,0.0,0.0,3.7E-4,3.6E-4,1.5E-4
7.6,2.6E-4,0.0,0.0,0.0,0.0,2.6E-4,2.5E-4,1.1E-4
7.7,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,9.0E-5,3.0E-5
7.8,6.0E-5,0.0,0.0,0.0,0.0,6.0E-5,5.0E-5,2.0E-5
7.9,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,4.0E-5,2.0E-5
8.0,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,2.0E-5,1.0E-5
8.1,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,2.0E-5,1.0E-5
8.2,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,2.0E-5,1.0E-5
8.3,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
