Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 hr Probability,1 hr Supra-Seis Prob,Primary Aftershocks Mean
2.5,16.3722,0.0,80.0,9.0,2.0,0.95502,1.9E-4,10.48201
2.6,13.05309,0.0,65.0,7.0,2.0,0.93834,1.9E-4,8.35664
2.7,10.3919,0.0,51.0,5.0,1.0,0.91702,1.9E-4,6.65278
2.8,8.27615,0.0,41.0,4.0,1.0,0.89128,1.9E-4,5.2985
2.9,6.58393,0.0,33.0,3.0,1.0,0.85879,1.9E-4,4.21058
3.0,5.23061,0.0,26.0,3.0,0.0,0.82099,1.9E-4,3.34578
3.1,4.15349,0.0,21.0,2.0,0.0,0.77821,1.9E-4,2.65659
3.2,3.29983,0.0,17.0,2.0,0.0,0.731,1.9E-4,2.1116
3.3,2.62033,0.0,14.0,1.0,0.0,0.68058,1.9E-4,1.67506
3.4,2.07986,0.0,11.0,1.0,0.0,0.62625,1.9E-4,1.32733
3.5,1.64962,0.0,9.0,1.0,0.0,0.56931,1.9E-4,1.05423
3.6,1.31064,0.0,7.0,1.0,0.0,0.51236,1.9E-4,0.83764
3.7,1.04002,0.0,6.0,0.0,0.0,0.45536,1.9E-4,0.66371
3.8,0.82407,0.0,5.0,0.0,0.0,0.40078,1.9E-4,0.52589
3.9,0.6542,0.0,4.0,0.0,0.0,0.35052,1.9E-4,0.41698
4.0,0.5176,0.0,3.0,0.0,0.0,0.30368,1.9E-4,0.33085
4.1,0.41163,0.0,3.0,0.0,0.0,0.25984,1.9E-4,0.26255
4.2,0.32666,0.0,2.0,0.0,0.0,0.22059,1.9E-4,0.20857
4.3,0.25932,0.0,2.0,0.0,0.0,0.18555,1.9E-4,0.16572
4.4,0.2048,0.0,2.0,0.0,0.0,0.1546,1.9E-4,0.13143
4.5,0.16149,0.0,1.0,0.0,0.0,0.12723,1.9E-4,0.10321
4.6,0.12807,0.0,1.0,0.0,0.0,0.10499,1.9E-4,0.08204
4.7,0.10032,0.0,1.0,0.0,0.0,0.08478,1.9E-4,0.06409
4.8,0.07895,0.0,1.0,0.0,0.0,0.06842,1.9E-4,0.05039
4.9,0.06244,0.0,1.0,0.0,0.0,0.05541,1.9E-4,0.03965
5.0,0.04836,0.0,1.0,0.0,0.0,0.04377,1.9E-4,0.03065
5.1,0.03769,0.0,1.0,0.0,0.0,0.03445,1.9E-4,0.02389
5.2,0.02846,0.0,1.0,0.0,0.0,0.02645,1.9E-4,0.0179
5.3,0.02154,0.0,0.0,0.0,0.0,0.02031,1.9E-4,0.01339
5.4,0.01608,0.0,0.0,0.0,0.0,0.01534,1.9E-4,0.00994
5.5,0.01153,0.0,0.0,0.0,0.0,0.01108,1.9E-4,0.00715
5.6,0.00824,0.0,0.0,0.0,0.0,0.00797,1.9E-4,0.00502
5.7,0.00563,0.0,0.0,0.0,0.0,0.00548,1.9E-4,0.00344
5.8,0.00323,0.0,0.0,0.0,0.0,0.00317,1.9E-4,0.00195
5.9,0.00174,0.0,0.0,0.0,0.0,0.00172,1.9E-4,0.00107
6.0,0.00111,0.0,0.0,0.0,0.0,0.00109,1.9E-4,6.4E-4
6.1,9.3E-4,0.0,0.0,0.0,0.0,9.2E-4,1.9E-4,5.4E-4
6.2,7.6E-4,0.0,0.0,0.0,0.0,7.6E-4,1.8E-4,4.4E-4
6.3,5.5E-4,0.0,0.0,0.0,0.0,5.5E-4,1.4E-4,3.5E-4
6.4,4.0E-4,0.0,0.0,0.0,0.0,4.0E-4,1.2E-4,2.5E-4
6.5,3.1E-4,0.0,0.0,0.0,0.0,3.1E-4,1.1E-4,2.0E-4
6.6,2.1E-4,0.0,0.0,0.0,0.0,2.1E-4,1.0E-4,1.3E-4
6.7,1.6E-4,0.0,0.0,0.0,0.0,1.6E-4,8.0E-5,9.0E-5
6.8,9.0E-5,0.0,0.0,0.0,0.0,9.0E-5,6.0E-5,5.0E-5
6.9,6.0E-5,0.0,0.0,0.0,0.0,6.0E-5,5.0E-5,4.0E-5
7.0,5.0E-5,0.0,0.0,0.0,0.0,5.0E-5,4.0E-5,3.0E-5
7.1,3.0E-5,0.0,0.0,0.0,0.0,3.0E-5,2.0E-5,2.0E-5
7.2,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,2.0E-5,1.0E-5
7.3,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,2.0E-5,1.0E-5
7.4,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
7.5,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
7.6,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
7.7,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
