Time (days),ComCat Data
0.0,0.0
0.0010629991,0.0
0.0021259983,1.0
0.0031889975,1.0
0.0042519965,1.0
0.0053149955,1.0
0.006377995,1.0
0.007440994,1.0
0.008503993,1.0
0.0095669925,1.0
0.010629991,1.0
0.011692991,1.0
0.01275599,1.0
0.013818989,2.0
0.014881988,2.0
0.015944988,2.0
0.017007986,2.0
0.018070985,3.0
0.019133985,3.0
0.020196984,3.0
0.021259982,4.0
0.022322983,4.0
0.023385981,4.0
0.02444898,6.0
0.02551198,6.0
0.026574979,7.0
0.027637977,7.0
0.028700978,7.0
0.029763976,7.0
0.030826975,7.0
0.031889975,8.0
0.03295297,9.0
0.034015972,9.0
0.035078973,9.0
0.03614197,9.0
0.03720497,10.0
0.03826797,11.0
0.039330967,11.0
0.040393967,11.0
0.041456968,11.0
0.042519964,11.0
0.043582965,12.0
0.044645965,13.0
0.04570896,13.0
0.046771962,13.0
0.047834963,13.0
0.04889796,13.0
0.04996096,13.0
0.05102396,13.0
0.052086957,14.0
0.053149957,15.0
0.054212958,15.0
0.055275954,15.0
0.056338955,17.0
0.057401955,17.0
0.05846495,17.0
0.059527952,19.0
0.060590953,19.0
0.06165395,20.0
0.062716946,20.0
0.06377995,21.0
0.06484295,21.0
0.06590594,21.0
0.06696895,21.0
0.068031944,22.0
0.06909494,22.0
0.070157945,22.0
0.07122094,22.0
0.07228394,22.0
0.07334694,23.0
0.07440994,23.0
0.075472936,24.0
0.07653594,24.0
0.07759894,24.0
0.07866193,24.0
0.07972494,24.0
0.080787934,25.0
0.08185093,25.0
0.082913935,25.0
0.08397693,25.0
0.08503993,26.0
0.08610293,26.0
0.08716593,26.0
0.088228926,26.0
0.08929193,26.0
0.09035493,27.0
0.09141792,28.0
0.09248093,29.0
0.093543924,29.0
0.09460692,29.0
0.095669925,29.0
0.09673292,29.0
0.09779592,30.0
0.09885892,30.0
0.09992192,31.0
0.100984916,32.0
0.10204792,32.0
0.10311092,33.0
0.10417391,33.0
0.10523692,33.0
0.106299914,33.0
0.10736291,33.0
0.108425915,33.0
0.10948891,33.0
0.11055191,33.0
0.11161491,33.0
0.11267791,33.0
0.113740906,33.0
0.11480391,33.0
0.11586691,33.0
0.1169299,34.0
0.11799291,34.0
0.119055904,36.0
0.1201189,36.0
0.121181905,36.0
0.1222449,37.0
0.1233079,37.0
0.1243709,37.0
0.12543389,37.0
0.1264969,37.0
0.1275599,38.0
0.12862289,38.0
0.1296859,38.0
0.1307489,38.0
0.13181189,39.0
0.13287489,39.0
0.1339379,39.0
0.13500088,40.0
0.13606389,40.0
0.1371269,40.0
0.13818988,41.0
0.13925289,42.0
0.14031589,43.0
0.14137888,43.0
0.14244188,43.0
0.14350489,43.0
0.14456788,43.0
0.14563088,43.0
0.14669389,44.0
0.14775687,44.0
0.14881988,44.0
0.14988288,45.0
0.15094587,46.0
0.15200888,47.0
0.15307188,47.0
0.15413487,47.0
0.15519787,47.0
0.15626088,47.0
0.15732387,47.0
0.15838687,47.0
0.15944988,47.0
0.16051286,47.0
0.16157587,47.0
0.16263887,48.0
0.16370186,48.0
0.16476487,49.0
0.16582787,49.0
0.16689086,49.0
0.16795386,50.0
0.16901687,50.0
0.17007986,51.0
0.17114286,51.0
0.17220587,51.0
0.17326885,51.0
0.17433186,51.0
0.17539486,52.0
0.17645785,53.0
0.17752086,54.0
0.17858386,54.0
0.17964685,55.0
0.18070985,56.0
0.18177286,57.0
0.18283585,58.0
0.18389885,58.0
