Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,10 yr Probability,10 yr Supra-Seis Prob,Primary Aftershocks Mean
2.5,2143.5955,103.0,10467.0,1106.0,333.0,1.0,0.01896,924.4826
2.6,1707.941,82.0,8337.0,881.0,262.0,1.0,0.01896,736.7398
2.7,1360.0258,65.0,6639.0,702.0,131.0,1.0,0.01896,586.706
2.8,1082.3405,51.0,5285.0,559.0,168.0,0.99999,0.01896,466.9444
2.9,861.0354,41.0,4201.0,445.0,137.0,0.99998,0.01896,371.4735
3.0,684.7665,32.0,3342.0,353.0,57.0,0.99996,0.01896,295.44012
3.1,544.3853,25.0,2660.0,281.0,88.0,0.99994,0.01896,234.91637
3.2,432.62045,20.0,2113.0,223.0,70.0,0.99989,0.01896,186.69377
3.3,343.78104,15.0,1682.0,177.0,52.0,0.99986,0.01896,148.37703
3.4,273.1035,12.0,1334.0,141.0,40.0,0.99973,0.01896,117.8449
3.5,216.87761,9.0,1059.0,112.0,32.0,0.99959,0.01896,93.57533
3.6,172.21468,7.0,842.0,89.0,22.0,0.99917,0.01896,74.29119
3.7,136.68713,5.0,670.0,71.0,17.0,0.99872,0.01896,58.96725
3.8,108.47879,4.0,532.0,56.0,12.0,0.99772,0.01896,46.78243
3.9,86.07209,3.0,422.0,44.0,8.0,0.99615,0.01896,37.11951
4.0,68.26613,2.0,336.0,35.0,11.0,0.99403,0.01896,29.43802
4.1,54.10911,2.0,266.0,28.0,9.0,0.99095,0.01896,23.32419
4.2,42.87115,1.0,211.0,22.0,4.0,0.98636,0.01896,18.4739
4.3,33.92629,1.0,168.0,17.0,3.0,0.97949,0.01896,14.62251
4.4,26.81904,0.0,133.0,14.0,3.0,0.97018,0.01896,11.55995
4.5,21.17948,0.0,106.0,11.0,3.0,0.95821,0.01896,9.12405
4.6,16.69796,0.0,84.0,8.0,1.0,0.94251,0.01896,7.18846
4.7,13.13995,0.0,66.0,7.0,1.0,0.92169,0.01896,5.65507
4.8,10.31338,0.0,52.0,5.0,1.0,0.89587,0.01896,4.43375
4.9,8.07113,0.0,41.0,4.0,0.0,0.86493,0.01896,3.46505
5.0,6.29326,0.0,32.0,3.0,0.0,0.82612,0.01896,2.70013
5.1,4.87598,0.0,25.0,2.0,0.0,0.78126,0.01896,2.08565
5.2,3.74264,0.0,20.0,2.0,0.0,0.72954,0.01896,1.59649
5.3,2.84386,0.0,15.0,1.0,0.0,0.67052,0.01896,1.20682
5.4,2.13342,0.0,12.0,1.0,0.0,0.60363,0.01896,0.90111
5.5,1.56932,0.0,9.0,1.0,0.0,0.52986,0.01896,0.65905
5.6,1.12232,0.0,7.0,0.0,0.0,0.45088,0.01896,0.46586
5.7,0.76561,0.0,5.0,0.0,0.0,0.36422,0.01896,0.31059
5.8,0.4817,0.0,3.0,0.0,0.0,0.26968,0.01896,0.1878
5.9,0.25876,0.0,2.0,0.0,0.0,0.1674,0.01896,0.09116
6.0,0.1652,0.0,2.0,0.0,0.0,0.11434,0.01896,0.05329
6.1,0.13392,0.0,1.0,0.0,0.0,0.0968,0.01895,0.04309
6.2,0.10634,0.0,1.0,0.0,0.0,0.081,0.01825,0.03449
6.3,0.07992,0.0,1.0,0.0,0.0,0.06374,0.01538,0.02614
6.4,0.06042,0.0,1.0,0.0,0.0,0.0497,0.01371,0.01972
6.5,0.04587,0.0,1.0,0.0,0.0,0.03914,0.01251,0.01486
6.6,0.03485,0.0,1.0,0.0,0.0,0.03031,0.01154,0.01103
6.7,0.02311,0.0,0.0,0.0,0.0,0.02063,0.00757,0.00742
6.8,0.01652,0.0,0.0,0.0,0.0,0.01493,0.00607,0.0053
6.9,0.01172,0.0,0.0,0.0,0.0,0.01072,0.00502,0.00381
7.0,0.00856,0.0,0.0,0.0,0.0,0.00797,0.00425,0.00274
7.1,0.00581,0.0,0.0,0.0,0.0,0.00559,0.00342,0.00186
7.2,0.00408,0.0,0.0,0.0,0.0,0.00394,0.00278,0.00137
7.3,0.00277,0.0,0.0,0.0,0.0,0.00268,0.00209,9.2E-4
7.4,0.00179,0.0,0.0,0.0,0.0,0.00175,0.00142,5.8E-4
7.5,8.8E-4,0.0,0.0,0.0,0.0,8.7E-4,7.8E-4,2.7E-4
7.6,5.7E-4,0.0,0.0,0.0,0.0,5.7E-4,5.2E-4,2.0E-4
7.7,2.9E-4,0.0,0.0,0.0,0.0,2.9E-4,2.6E-4,9.0E-5
7.8,1.7E-4,0.0,0.0,0.0,0.0,1.7E-4,1.5E-4,5.0E-5
7.9,8.0E-5,0.0,0.0,0.0,0.0,8.0E-5,8.0E-5,3.0E-5
8.0,6.0E-5,0.0,0.0,0.0,0.0,6.0E-5,6.0E-5,2.0E-5
8.1,5.0E-5,0.0,0.0,0.0,0.0,5.0E-5,5.0E-5,1.0E-5
8.2,5.0E-5,0.0,0.0,0.0,0.0,5.0E-5,5.0E-5,1.0E-5
8.3,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
