Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 mo Probability,1 mo Supra-Seis Prob,Primary Aftershocks Mean
2.5,10.90778,2.0,25.0,7.0,6.0,0.99742,8.0E-4,6.01009
2.6,8.664,1.0,20.0,6.0,5.0,0.99177,8.0E-4,4.77321
2.7,6.88104,1.0,17.0,4.0,4.0,0.97865,8.0E-4,3.79126
2.8,5.46042,0.0,14.0,3.0,3.0,0.95468,8.0E-4,3.00606
2.9,4.3423,0.0,11.0,3.0,2.0,0.91614,8.0E-4,2.38844
3.0,3.45409,0.0,9.0,2.0,1.0,0.86344,8.0E-4,1.8985
3.1,2.74003,0.0,8.0,2.0,1.0,0.79732,8.0E-4,1.50802
3.2,2.1796,0.0,7.0,1.0,1.0,0.72212,8.0E-4,1.20007
3.3,1.73366,0.0,6.0,1.0,0.0,0.64249,8.0E-4,0.95439
3.4,1.37811,0.0,5.0,1.0,0.0,0.56183,8.0E-4,0.75921
3.5,1.09343,0.0,4.0,0.0,0.0,0.48391,8.0E-4,0.60146
3.6,0.86608,0.0,4.0,0.0,0.0,0.41088,8.0E-4,0.47653
3.7,0.688,0.0,3.0,0.0,0.0,0.34667,8.0E-4,0.37974
3.8,0.54595,0.0,3.0,0.0,0.0,0.28945,8.0E-4,0.30237
3.9,0.43403,0.0,2.0,0.0,0.0,0.2391,8.0E-4,0.24038
4.0,0.344,0.0,2.0,0.0,0.0,0.19743,8.0E-4,0.19169
4.1,0.27237,0.0,2.0,0.0,0.0,0.16133,8.0E-4,0.15158
4.2,0.21725,0.0,2.0,0.0,0.0,0.13223,8.0E-4,0.12052
4.3,0.17272,0.0,1.0,0.0,0.0,0.10709,8.0E-4,0.09554
4.4,0.13623,0.0,1.0,0.0,0.0,0.08628,8.0E-4,0.07503
4.5,0.10829,0.0,1.0,0.0,0.0,0.07004,8.0E-4,0.05956
4.6,0.08535,0.0,1.0,0.0,0.0,0.05623,8.0E-4,0.04727
4.7,0.0677,0.0,1.0,0.0,0.0,0.04519,8.0E-4,0.03735
4.8,0.05417,0.0,1.0,0.0,0.0,0.03684,8.0E-4,0.03018
4.9,0.04304,0.0,1.0,0.0,0.0,0.02935,8.0E-4,0.02371
5.0,0.03391,0.0,0.0,0.0,0.0,0.02342,8.0E-4,0.01858
5.1,0.02687,0.0,0.0,0.0,0.0,0.01887,8.0E-4,0.01483
5.2,0.02095,0.0,0.0,0.0,0.0,0.01488,8.0E-4,0.01154
5.3,0.01648,0.0,0.0,0.0,0.0,0.0117,8.0E-4,0.00892
5.4,0.0126,0.0,0.0,0.0,0.0,0.00903,8.0E-4,0.00667
5.5,0.0098,0.0,0.0,0.0,0.0,0.00706,8.0E-4,0.00518
5.6,0.00782,0.0,0.0,0.0,0.0,0.00565,8.0E-4,0.00411
5.7,0.00587,0.0,0.0,0.0,0.0,0.00424,8.0E-4,0.003
5.8,0.00449,0.0,0.0,0.0,0.0,0.00325,8.0E-4,0.00229
5.9,0.00329,0.0,0.0,0.0,0.0,0.00235,7.6E-4,0.00164
6.0,0.00258,0.0,0.0,0.0,0.0,0.00185,7.6E-4,0.00126
6.1,0.00184,0.0,0.0,0.0,0.0,0.00133,5.5E-4,8.8E-4
6.2,0.0015,0.0,0.0,0.0,0.0,0.00109,5.4E-4,7.2E-4
6.3,0.00126,0.0,0.0,0.0,0.0,9.2E-4,5.4E-4,6.1E-4
6.4,8.9E-4,0.0,0.0,0.0,0.0,6.9E-4,4.4E-4,4.8E-4
6.5,7.6E-4,0.0,0.0,0.0,0.0,5.9E-4,4.1E-4,4.0E-4
6.6,5.0E-4,0.0,0.0,0.0,0.0,4.1E-4,3.2E-4,3.0E-4
6.7,4.4E-4,0.0,0.0,0.0,0.0,3.8E-4,3.2E-4,2.8E-4
