Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 wk Probability,1 wk Supra-Seis Prob,Primary Aftershocks Mean
2.5,5.54589,0.0,14.0,4.0,3.0,0.97061,3.7E-4,3.52238
2.6,4.40394,0.0,11.0,3.0,2.0,0.93973,3.7E-4,2.79785
2.7,3.49936,0.0,9.0,2.0,2.0,0.89426,3.7E-4,2.22307
2.8,2.77748,0.0,8.0,2.0,1.0,0.83503,3.7E-4,1.76345
2.9,2.20722,0.0,7.0,1.0,1.0,0.76379,3.7E-4,1.40152
3.0,1.75475,0.0,6.0,1.0,1.0,0.68619,3.7E-4,1.11299
3.1,1.39111,0.0,5.0,1.0,0.0,0.60413,3.7E-4,0.8823
3.2,1.10764,0.0,4.0,1.0,0.0,0.52384,3.7E-4,0.70215
3.3,0.87935,0.0,4.0,0.0,0.0,0.44739,3.7E-4,0.55647
3.4,0.69859,0.0,3.0,0.0,0.0,0.37811,3.7E-4,0.44246
3.5,0.55435,0.0,3.0,0.0,0.0,0.3169,3.7E-4,0.35126
3.6,0.43874,0.0,2.0,0.0,0.0,0.26235,3.7E-4,0.27807
3.7,0.3487,0.0,2.0,0.0,0.0,0.21658,3.7E-4,0.2215
3.8,0.27688,0.0,2.0,0.0,0.0,0.17805,3.7E-4,0.17638
3.9,0.22038,0.0,2.0,0.0,0.0,0.14487,3.7E-4,0.14029
4.0,0.17512,0.0,1.0,0.0,0.0,0.11866,3.7E-4,0.11234
4.1,0.13859,0.0,1.0,0.0,0.0,0.09584,3.7E-4,0.089
4.2,0.11067,0.0,1.0,0.0,0.0,0.0778,3.7E-4,0.07076
4.3,0.08812,0.0,1.0,0.0,0.0,0.06264,3.7E-4,0.05608
4.4,0.06962,0.0,1.0,0.0,0.0,0.05029,3.7E-4,0.04407
4.5,0.05547,0.0,1.0,0.0,0.0,0.04054,3.7E-4,0.03486
4.6,0.04361,0.0,1.0,0.0,0.0,0.03247,3.7E-4,0.02769
4.7,0.03437,0.0,1.0,0.0,0.0,0.02582,3.7E-4,0.02179
4.8,0.02785,0.0,0.0,0.0,0.0,0.0213,3.7E-4,0.01777
4.9,0.02199,0.0,0.0,0.0,0.0,0.01691,3.7E-4,0.01392
5.0,0.01717,0.0,0.0,0.0,0.0,0.01336,3.7E-4,0.01084
5.1,0.01355,0.0,0.0,0.0,0.0,0.01068,3.7E-4,0.00859
